,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
375678,-524071,000021.SZ,19940407,CNY,10.7,10.8,11.0,10.7,10.75,0.05,0.4673,7734.0,8391.0,10.7,10.8,11.0,10.7,10.75,1.0,10.8495,??,2016-12-27 10:25:38,0
375679,-524072,000021.SZ,19940408,CNY,10.75,10.7,10.8,10.2,10.3,-0.45,-4.186,6782.0,7055.0,10.75,10.7,10.8,10.2,10.3,1.0,10.4025,??,2016-12-27 10:25:38,0
375680,-524073,000021.SZ,19940411,CNY,10.3,10.2,10.25,9.85,9.9,-0.4,-3.8835,2800.0,2820.0,10.3,10.2,10.25,9.85,9.9,1.0,10.0714,??,2016-12-27 10:25:38,0
375681,-524074,000021.SZ,19940412,CNY,9.9,9.8,10.1,9.7,9.95,0.05,0.5051,7697.0,7626.0,9.9,9.8,10.1,9.7,9.95,1.0,9.9078,??,2016-12-27 10:25:38,0
375682,-524075,000021.SZ,19940413,CNY,9.95,10.2,10.2,9.7,9.7,-0.25,-2.5126,4936.0,4934.0,9.95,10.2,10.2,9.7,9.7,1.0,9.9959,??,2016-12-27 10:25:38,0
375683,-524076,000021.SZ,19940414,CNY,9.7,9.5,9.6,9.1,9.1,-0.6,-6.1856,5366.0,4993.0,9.7,9.5,9.6,9.1,9.1,1.0,9.3049,??,2016-12-27 10:25:38,0
375684,-524077,000021.SZ,19940415,CNY,9.1,8.95,9.7,8.4,9.6,0.5,5.4945,12839.0,11533.0,9.1,8.95,9.7,8.4,9.6,1.0,8.9828,??,2016-12-27 10:25:39,0
375685,-524078,000021.SZ,19940418,CNY,9.6,9.6,9.6,8.95,9.0,-0.6,-6.25,11287.0,10474.0,9.6,9.6,9.6,8.95,9.0,1.0,9.2797,??,2016-12-27 10:25:39,0
375686,-524079,000021.SZ,19940419,CNY,9.0,8.8,8.95,8.2,8.25,-0.75,-8.3333,5577.0,4827.0,9.0,8.8,8.95,8.2,8.25,1.0,8.6552,??,2016-12-27 10:25:39,0
375688,-524080,000021.SZ,19940420,CNY,8.25,8.0,8.3,7.5,7.65,-0.6,-7.2727,11544.0,9194.0,8.25,8.0,8.3,7.5,7.65,1.0,7.9643,??,2016-12-27 10:25:39,0
375689,-524081,000021.SZ,19940421,CNY,7.65,7.65,8.6,7.65,8.5,0.85,11.1111,19248.0,15929.0,7.65,7.65,8.6,7.65,8.5,1.0,8.2757,??,2016-12-27 10:25:39,0
375690,-524082,000021.SZ,19940422,CNY,8.5,8.5,8.6,8.05,8.05,-0.45,-5.2941,14192.0,11844.0,8.5,8.5,8.6,8.05,8.05,1.0,8.3455,??,2016-12-27 10:25:39,0
375691,-524083,000021.SZ,19940425,CNY,8.05,8.0,8.3,7.9,8.25,0.2,2.4845,6384.0,5198.0,8.05,8.0,8.3,7.9,8.25,1.0,8.1422,??,2016-12-27 10:25:39,0
375692,-524084,000021.SZ,19940426,CNY,8.25,8.5,8.65,8.3,8.6,0.35,4.2424,8167.0,6940.0,8.25,8.5,8.65,8.3,8.6,1.0,8.4976,??,2016-12-27 10:25:39,0
375693,-524085,000021.SZ,19940427,CNY,8.6,8.7,9.2,8.5,9.2,0.6,6.9767,15060.0,13405.0,8.6,8.7,9.2,8.5,9.2,1.0,8.9011,??,2016-12-27 10:25:39,0
375694,-524086,000021.SZ,19940428,CNY,9.2,9.2,9.51,8.75,8.86,-0.34,-3.6957,22409.0,20541.0,9.2,9.2,9.51,8.75,8.86,1.0,9.1664,??,2016-12-27 10:25:39,0
375695,-524087,000021.SZ,19940429,CNY,8.86,8.75,9.0,8.4,9.0,0.14,1.5801,9602.0,8347.0,8.86,8.75,9.0,8.4,9.0,1.0,8.693,??,2016-12-27 10:25:39,0
375696,-524088,000021.SZ,19940503,CNY,9.0,8.02,9.35,8.02,9.1,0.1,1.1111,19264.0,16905.0,9.0,8.02,9.35,8.02,9.1,1.0,8.7754,??,2016-12-27 10:25:39,0
375697,-524089,000021.SZ,19940504,CNY,9.1,9.2,9.3,8.6,8.78,-0.32,-3.5165,18865.0,16805.0,9.1,9.2,9.3,8.6,8.78,1.0,8.908,??,2016-12-27 10:25:39,0
375699,-524090,000021.SZ,19940505,CNY,8.78,8.4,8.5,8.03,8.08,-0.7,-7.9727,3817.0,3156.0,8.78,8.4,8.5,8.03,8.08,1.0,8.2683,??,2016-12-27 10:25:39,0
375700,-524091,000021.SZ,19940506,CNY,8.08,8.08,8.3,7.96,8.09,0.01,0.1238,6049.0,4881.0,8.08,8.08,8.3,7.96,8.09,1.0,8.0691,??,2016-12-27 10:25:39,0
375701,-524092,000021.SZ,19940509,CNY,8.09,8.05,8.35,7.8,8.3,0.21,2.5958,9002.0,7267.0,8.09,8.05,8.35,7.8,8.3,1.0,8.0727,??,2016-12-27 10:25:39,0
375702,-524093,000021.SZ,19940510,CNY,8.3,8.48,8.51,8.2,8.5,0.2,2.4096,10076.0,8446.0,8.3,8.48,8.51,8.2,8.5,1.0,8.3823,??,2016-12-27 10:25:39,0
375703,-524094,000021.SZ,19940511,CNY,8.5,8.5,8.85,8.4,8.43,-0.07,-0.8235,13292.0,11484.0,8.5,8.5,8.85,8.4,8.43,1.0,8.6398,??,2016-12-27 10:25:39,0
375704,-524095,000021.SZ,19940512,CNY,8.43,8.2,8.34,8.02,8.05,-0.38,-4.5077,4737.0,3865.0,8.43,8.2,8.34,8.02,8.05,1.0,8.1592,??,2016-12-27 10:25:39,0
375705,-524096,000021.SZ,19940513,CNY,8.05,8.0,8.5,8.0,8.42,0.37,4.5963,3611.0,2966.0,8.05,8.0,8.5,8.0,8.42,1.0,8.2138,??,2016-12-27 10:25:39,0
375706,-524097,000021.SZ,19940516,CNY,8.42,8.5,8.68,8.39,8.44,0.02,0.2375,6635.0,5638.0,8.42,8.5,8.68,8.39,8.44,1.0,8.4974,??,2016-12-27 10:25:39,0
375707,-524098,000021.SZ,19940517,CNY,8.44,8.45,8.45,8.2,8.21,-0.23,-2.7251,1993.0,1657.0,8.44,8.45,8.45,8.2,8.21,1.0,8.3141,??,2016-12-27 10:25:39,0
375708,-524099,000021.SZ,19940518,CNY,8.21,8.1,8.2,8.0,8.06,-0.15,-1.827,2486.0,2013.0,8.21,8.1,8.2,8.0,8.06,1.0,8.0973,??,2016-12-27 10:25:39,0
375710,-524100,000021.SZ,19940519,CNY,8.06,8.08,8.35,8.0,8.28,0.22,2.7295,1952.0,1585.0,8.06,8.08,8.35,8.0,8.28,1.0,8.1199,??,2016-12-27 10:25:39,0
375711,-524101,000021.SZ,19940520,CNY,8.28,8.28,8.35,8.15,8.18,-0.1,-1.2077,1859.0,1530.0,8.28,8.28,8.35,8.15,8.18,1.0,8.2302,??,2016-12-27 10:25:39,0
375712,-524102,000021.SZ,19940523,CNY,8.18,8.18,8.35,8.0,8.04,-0.14,-1.7115,860.0,693.0,8.18,8.18,8.35,8.0,8.04,1.0,8.0581,??,2016-12-27 10:25:39,0
375713,-524103,000021.SZ,19940524,CNY,8.04,8.0,8.09,8.0,8.06,0.02,0.2488,787.0,633.0,8.04,8.0,8.09,8.0,8.06,1.0,8.0432,??,2016-12-27 10:25:39,0
375714,-524104,000021.SZ,19940525,CNY,8.06,8.05,8.05,7.85,7.86,-0.2,-2.4814,971.0,772.0,8.06,8.05,8.05,7.85,7.86,1.0,7.9506,??,2016-12-27 10:25:39,0
375715,-524105,000021.SZ,19940526,CNY,7.86,7.95,7.95,7.51,7.56,-0.3,-3.8168,1610.0,1231.0,7.86,7.95,7.95,7.51,7.56,1.0,7.646,??,2016-12-27 10:25:39,0
375716,-524106,000021.SZ,19940527,CNY,7.56,7.6,7.7,7.49,7.53,-0.03,-0.3968,1321.0,1003.0,7.56,7.6,7.7,7.49,7.53,1.0,7.5927,??,2016-12-27 10:25:39,0
375717,-524107,000021.SZ,19940530,CNY,7.53,7.5,7.5,7.0,7.0,-0.53,-7.0385,2069.0,1471.0,7.53,7.5,7.5,7.0,7.0,1.0,7.1097,??,2016-12-27 10:25:39,0
375718,-524108,000021.SZ,19940531,CNY,7.0,6.66,7.09,6.66,7.02,0.02,0.2857,2051.0,1428.0,7.0,6.66,7.09,6.66,7.02,1.0,6.9625,??,2016-12-27 10:25:39,0
375719,-524109,000021.SZ,19940601,CNY,7.02,7.05,7.18,6.4,6.54,-0.48,-6.8376,3990.0,2690.0,7.02,7.05,7.18,6.4,6.54,1.0,6.7419,??,2016-12-27 10:25:39,0
375721,-524110,000021.SZ,19940602,CNY,6.54,6.54,6.7,6.5,6.51,-0.03,-0.4587,1554.0,1019.0,6.54,6.54,6.7,6.5,6.51,1.0,6.5573,??,2016-12-27 10:25:39,0
375722,-524111,000021.SZ,19940603,CNY,6.51,6.6,6.69,6.5,6.55,0.04,0.6144,1560.0,1027.0,6.51,6.6,6.69,6.5,6.55,1.0,6.5833,??,2016-12-27 10:25:39,0
375723,-524112,000021.SZ,19940606,CNY,6.55,6.5,6.5,6.21,6.26,-0.29,-4.4275,1104.0,690.0,6.55,6.5,6.5,6.21,6.26,1.0,6.25,??,2016-12-27 10:25:39,0
375724,-524113,000021.SZ,19940607,CNY,6.26,6.25,6.25,6.18,6.2,-0.06,-0.9585,595.0,368.0,6.26,6.25,6.25,6.18,6.2,1.0,6.1849,??,2016-12-27 10:25:39,0
375725,-524114,000021.SZ,19940608,CNY,6.2,6.15,6.22,5.9,6.12,-0.08,-1.2903,753.0,454.0,6.2,6.15,6.22,5.9,6.12,1.0,6.0292,??,2016-12-27 10:25:39,0
375726,-524115,000021.SZ,19940609,CNY,6.12,6.1,6.12,5.9,5.91,-0.21,-3.4314,847.0,509.0,6.12,6.1,6.12,5.9,5.91,1.0,6.0094,??,2016-12-27 10:25:39,0
375727,-524116,000021.SZ,19940610,CNY,5.91,5.9,6.16,5.9,5.93,0.02,0.3384,918.0,549.0,5.91,5.9,6.16,5.9,5.93,1.0,5.9804,??,2016-12-27 10:25:39,0
375728,-524117,000021.SZ,19940613,CNY,5.93,5.93,5.93,5.58,5.6,-0.33,-5.5649,820.0,465.0,5.93,5.93,5.93,5.58,5.6,1.0,5.6707,??,2016-12-27 10:25:39,0
375729,-524118,000021.SZ,19940614,CNY,5.6,5.58,5.58,5.2,5.27,-0.33,-5.8929,1674.0,899.0,5.6,5.58,5.58,5.2,5.27,1.0,5.3704,??,2016-12-27 10:25:39,0
375730,-524119,000021.SZ,19940615,CNY,5.27,5.27,5.4,5.25,5.32,0.05,0.9488,943.0,500.0,5.27,5.27,5.4,5.25,5.32,1.0,5.3022,??,2016-12-27 10:25:39,0
375732,-524120,000021.SZ,19940616,CNY,5.32,5.32,5.8,5.3,5.65,0.33,6.203,2040.0,1121.0,5.32,5.32,5.8,5.3,5.65,1.0,5.4951,??,2016-12-27 10:25:39,0
375733,-524121,000021.SZ,19940617,CNY,5.65,5.65,5.9,5.5,5.87,0.22,3.8938,3344.0,1920.0,5.65,5.65,5.9,5.5,5.87,1.0,5.7416,??,2016-12-27 10:25:39,0
375734,-524122,000021.SZ,19940620,CNY,5.87,5.8,5.87,5.5,5.5,-0.37,-6.3032,3759.0,2157.0,5.87,5.8,5.87,5.5,5.5,1.0,5.7382,??,2016-12-27 10:25:39,0
375735,-524123,000021.SZ,19940621,CNY,5.5,5.45,5.45,5.35,5.38,-0.12,-2.1818,942.0,509.0,5.5,5.45,5.45,5.35,5.38,1.0,5.4034,??,2016-12-27 10:25:39,0
375736,-524124,000021.SZ,19940622,CNY,5.38,5.3,5.5,5.3,5.43,0.05,0.9294,1611.0,871.0,5.38,5.3,5.5,5.3,5.43,1.0,5.4066,??,2016-12-27 10:25:39,0
375737,-524125,000021.SZ,19940623,CNY,5.43,5.4,5.54,5.32,5.4,-0.03,-0.5525,1268.0,692.071,5.43,5.4,5.54,5.32,5.4,1.0,5.458,??,2016-12-27 10:25:39,0
375738,-524126,000021.SZ,19940624,CNY,5.4,5.35,5.35,5.2,5.22,-0.18,-3.3333,1107.0,583.667,5.4,5.35,5.35,5.2,5.22,1.0,5.2725,??,2016-12-27 10:25:39,0
375739,-524127,000021.SZ,19940627,CNY,5.22,5.12,5.12,4.88,4.88,-0.34,-6.5134,1293.0,638.974,5.22,5.12,5.12,4.88,4.88,1.0,4.9418,??,2016-12-27 10:25:39,0
375740,-524128,000021.SZ,19940628,CNY,4.88,4.88,4.88,4.7,4.8,-0.08,-1.6393,1024.0,492.476,4.88,4.88,4.88,4.7,4.8,1.0,4.8093,??,2016-12-27 10:25:39,0
375741,-524129,000021.SZ,19940629,CNY,4.8,4.95,4.95,4.75,4.77,-0.03,-0.625,617.0,298.639,4.8,4.95,4.95,4.75,4.77,1.0,4.8402,??,2016-12-27 10:25:39,0
375743,-524130,000021.SZ,19940630,CNY,4.77,4.7,4.96,4.65,4.83,0.06,1.2579,1573.0,745.349,4.77,4.7,4.96,4.65,4.83,1.0,4.7384,??,2016-12-27 10:25:39,0
375744,-524131,000021.SZ,19940701,CNY,4.83,4.84,4.85,4.64,4.64,-0.19,-3.9337,967.0,458.304,4.83,4.84,4.85,4.64,4.64,1.0,4.7394,??,2016-12-27 10:25:39,0
375745,-524132,000021.SZ,19940704,CNY,4.64,4.56,4.56,4.4,4.45,-0.19,-4.0948,1235.0,551.027,4.64,4.56,4.56,4.4,4.45,1.0,4.4618,??,2016-12-27 10:25:39,0
375746,-524133,000021.SZ,19940708,CNY,4.45,4.25,4.6,4.25,4.48,0.03,0.6742,1208.0,533.169,4.45,4.25,4.6,4.25,4.48,1.0,4.4137,??,2016-12-27 10:25:39,0
375747,-524134,000021.SZ,19940711,CNY,4.48,4.48,4.48,4.48,4.48,0.0,0.0,0.0,0.0,4.48,4.48,4.48,4.48,4.48,1.0,4.48,??,2016-12-27 10:25:39,0
375748,-524135,000021.SZ,19940712,CNY,4.48,4.11,4.25,4.05,4.1,-0.38,-8.4821,987.0,411.462,4.48,4.11,4.25,4.05,4.1,1.0,4.1688,??,2016-12-27 10:25:41,0
375749,-524136,000021.SZ,19940713,CNY,4.1,4.08,4.19,4.08,4.17,0.07,1.7073,1102.0,459.469,4.1,4.08,4.19,4.08,4.17,1.0,4.1694,??,2016-12-27 10:25:41,0
375750,-524137,000021.SZ,19940714,CNY,4.17,4.18,4.25,4.1,4.1,-0.07,-1.6787,911.0,380.437,4.17,4.18,4.25,4.1,4.1,1.0,4.176,??,2016-12-27 10:25:41,0
375751,-524138,000021.SZ,19940715,CNY,4.1,4.08,4.12,3.88,3.9,-0.2,-4.878,1092.0,433.24,4.1,4.08,4.12,3.88,3.9,1.0,3.9674,??,2016-12-27 10:25:41,0
375752,-524139,000021.SZ,19940718,CNY,3.9,3.85,3.9,2.4,3.65,-0.25,-6.4103,921.0,334.189,3.9,3.85,3.9,2.4,3.65,1.0,3.6285,??,2016-12-27 10:25:41,0
375754,-524140,000021.SZ,19940719,CNY,3.65,3.7,3.73,3.5,3.6,-0.05,-1.3699,578.0,208.278,3.65,3.7,3.73,3.5,3.6,1.0,3.6034,??,2016-12-27 10:25:41,0
375755,-524141,000021.SZ,19940720,CNY,3.6,3.6,3.63,3.55,3.55,-0.05,-1.3889,665.0,239.139,3.6,3.6,3.63,3.55,3.55,1.0,3.5961,??,2016-12-27 10:25:41,0
375756,-524142,000021.SZ,19940721,CNY,3.55,3.55,3.55,3.45,3.46,-0.09,-2.5352,825.0,286.979,3.55,3.55,3.55,3.45,3.46,1.0,3.4785,??,2016-12-27 10:25:41,0
375757,-524143,000021.SZ,19940722,CNY,3.46,3.38,3.55,3.38,3.41,-0.05,-1.4451,1005.0,350.301,3.46,3.38,3.55,3.38,3.41,1.0,3.4856,??,2016-12-27 10:25:41,0
375758,-524144,000021.SZ,19940725,CNY,3.41,3.36,3.54,3.36,3.53,0.12,3.5191,1322.0,461.047,3.41,3.36,3.54,3.36,3.53,1.0,3.4875,??,2016-12-27 10:25:41,0
375759,-524145,000021.SZ,19940726,CNY,3.53,3.68,3.86,3.58,3.86,0.33,9.3484,7076.0,2668.722,3.53,3.68,3.86,3.58,3.86,1.0,3.7715,??,2016-12-27 10:25:41,0
375760,-524146,000021.SZ,19940727,CNY,3.86,3.86,3.87,3.56,3.6,-0.26,-6.7358,4939.0,1871.11,3.86,3.86,3.87,3.56,3.6,1.0,3.7884,??,2016-12-27 10:25:41,0
375761,-524147,000021.SZ,19940728,CNY,3.6,3.6,3.6,3.28,3.3,-0.3,-8.3333,3238.0,1109.577,3.6,3.6,3.6,3.28,3.3,1.0,3.4267,??,2016-12-27 10:25:41,0
375762,-524148,000021.SZ,19940729,CNY,3.3,3.3,3.35,3.25,3.31,0.01,0.303,1260.0,416.319,3.3,3.3,3.35,3.25,3.31,1.0,3.3041,??,2016-12-27 10:25:41,0
375763,-524149,000021.SZ,19940801,CNY,3.31,4.2,5.0,3.85,4.95,1.64,49.5468,14048.0,6377.106,3.31,4.2,5.0,3.85,4.95,1.0,4.5395,??,2016-12-27 10:25:41,0
375765,-524150,000021.SZ,19940802,CNY,4.95,5.05,5.95,4.9,5.05,0.1,2.0202,19250.0,10447.869,4.95,5.05,5.95,4.9,5.05,1.0,5.4275,??,2016-12-27 10:25:41,0
375766,-524151,000021.SZ,19940803,CNY,5.05,5.0,5.8,4.9,5.76,0.71,14.0594,19864.0,10780.134,5.05,5.0,5.8,4.9,5.76,1.0,5.427,??,2016-12-27 10:25:41,0
375767,-524152,000021.SZ,19940804,CNY,5.76,6.1,6.5,5.8,6.05,0.29,5.0347,24408.0,15059.706,5.76,6.1,6.5,5.8,6.05,1.0,6.17,??,2016-12-27 10:25:41,0
375768,-524153,000021.SZ,19940805,CNY,6.05,6.1,7.15,6.08,7.15,1.1,18.1818,22693.0,15103.133,6.05,6.1,7.15,6.08,7.15,1.0,6.6554,??,2016-12-27 10:25:41,0
375769,-524154,000021.SZ,19940808,CNY,7.15,7.3,7.45,6.6,7.2,0.05,0.6993,24948.0,17974.241,7.15,7.3,7.45,6.6,7.2,1.0,7.2047,??,2016-12-27 10:25:41,0
