,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
1427282,{0EDD2244-CE5F-11E6-828E-4437E6DAC6D1},300399.SZ,20161230,CNY,31.83,31.86,32.01,31.33,31.68,-0.15,-0.4713,9181.49,29098.663,60.55,60.61,60.89,59.6,60.26,1.902244,31.6927,??,2016-12-30 15:23:36,0
1432228,{0F09F650-437D-4091-92F3-AC3904D8A4D4},300399.SZ,20141120,CNY,56.3,55.4,56.28,54.9,55.72,-0.58,-1.0302,25541.14,141947.9156,56.3,55.4,56.28,54.9,55.72,1.0,55.5762,??,2016-12-27 12:24:49,0
1487278,{11148E03-FCC1-4E2E-9E6F-D38362225390},300399.SZ,20160825,CNY,37.77,37.3,37.5,36.21,36.81,-0.96,-2.5417,26603.84,97797.7011,71.85,70.95,71.33,68.88,70.02,1.902244,36.7607,??,2016-12-27 13:22:54,0
1492897,{114A24BC-5BD6-4A67-93B7-74D82D502EA5},300399.SZ,20160225,CNY,40.78,39.78,40.0,36.7,36.7,-4.08,-10.0049,56532.95,217915.5249,77.5,75.6,76.02,69.75,69.75,1.900517,38.5466,??,2016-12-27 13:03:02,0
1508415,{11E0D2EA-5E2B-4AB5-875C-1AE277760B3E},300399.SZ,20141219,CNY,60.51,60.02,61.5,56.03,58.08,-2.43,-4.0159,19587.1,115015.6321,60.51,60.02,61.5,56.03,58.08,1.0,58.7201,??,2016-12-27 12:27:07,0
1519592,{124B5CD9-A13A-46EE-8C69-39298865B43B},300399.SZ,20151207,CNY,61.17,62.49,65.7,61.2,64.36,3.19,5.215,41571.4,265726.3386,116.25,118.76,124.86,116.31,122.32,1.900517,63.9205,??,2016-12-27 12:55:31,0
1524761,{12719B34-E1D5-4C08-AFC2-833C75E951AE},300399.SZ,20160413,CNY,42.35,42.48,43.71,42.46,42.78,0.43,1.0153,40381.9,174666.4225,80.49,80.73,83.07,80.7,81.3,1.900517,43.2536,??,2016-12-27 13:07:41,0
1529514,{128F3030-CCCC-11E6-9014-4437E6DAC6D1},300399.SZ,20161228,CNY,32.01,32.15,32.21,31.83,31.95,-0.06,-0.1874,5087.56,16317.269,60.89,61.16,61.27,60.55,60.78,1.902244,32.0729,??,2016-12-28 15:10:12,0
1536203,{12CD0AA9-EB82-48FB-BAA9-3AE2D65E7896},300399.SZ,20150709,CNY,76.59,71.9,84.25,69.0,84.25,7.66,10.0013,26857.65,213179.7334,76.62,71.92,84.28,69.02,84.28,1.000332,79.3739,??,2016-12-27 12:44:01,0
1570530,{13F5A7F6-AD69-4DF7-923C-BDDF334F8BF5},300399.SZ,20160712,CNY,41.97,42.05,42.48,37.77,39.0,-2.97,-7.0765,107882.8,421818.3311,79.84,79.99,80.81,71.85,74.19,1.902244,39.0997,??,2016-12-27 13:17:39,0
1570896,{13F92538-4C79-4861-8127-30E670BA3E7C},300399.SZ,20160229,CNY,34.48,34.0,34.0,31.03,31.03,-3.45,-10.0058,23470.56,73776.0647,65.53,64.62,64.62,58.97,58.97,1.900517,31.4334,??,2016-12-27 13:02:58,0
1591067,{14B98ECD-0E4C-4999-B055-CDEBC54F2BF2},300399.SZ,20160218,CNY,39.65,39.85,40.73,38.97,39.05,-0.6,-1.5132,30372.44,120353.5096,75.36,75.74,77.41,74.06,74.22,1.900517,39.6259,??,2016-12-27 13:02:47,0
1592854,{14BA85DC-CC03-11E6-902D-4437E6DAC6D1},300399.SZ,20161227,CNY,32.21,32.21,32.35,31.96,32.01,-0.2,-0.6209,6243.0,20066.152,61.27,61.27,61.54,60.8,60.89,1.902244,32.1418,??,2016-12-27 15:28:19,0
1617611,{159ABF31-3493-4178-8352-38567B782583},300399.SZ,20160704,CNY,42.15,41.63,43.98,41.42,43.43,1.28,3.0368,46032.53,198258.234,80.18,79.19,83.66,78.79,82.61,1.902244,43.0692,??,2016-12-27 13:16:45,0
1625127,{15E3008A-466C-4D1B-A35B-FCC97BFF80F5},300399.SZ,20160524,CNY,36.45,36.16,36.2,35.46,35.78,-0.67,-1.8381,18800.85,67106.8991,69.27,68.72,68.8,67.39,68.0,1.900517,35.6935,??,2016-12-27 13:12:01,0
1659924,{1712CE6F-DD4D-11E6-809A-6C0B84A6895D},300399.SZ,20170118,CNY,29.88,30.0,31.27,29.79,30.07,0.19,0.6359,39846.53,121042.359,56.84,57.07,59.48,56.67,57.2,1.902244,30.3771,??,2017-01-18 15:12:58,0
1667337,{1756974A-C7D4-4741-9F77-FD33AA20E27C},300399.SZ,20150424,CNY,213.02,208.86,216.26,201.25,201.99,-11.03,-5.1779,6707.3,137725.1129,213.02,208.86,216.26,201.25,201.99,1.0,205.3361,??,2016-12-27 12:38:41,0
1708893,{18E0809B-467A-4838-9176-85DA7F4ED14B},300399.SZ,20141017,CNY,25.94,28.53,28.53,28.53,28.53,2.59,9.9846,1083.25,3090.5123,25.94,28.53,28.53,28.53,28.53,1.0,28.53,??,2016-12-27 12:23:34,0
1719505,{19300900-E396-11E6-9CA9-4437E6DAC6D1},300399.SZ,20170126,CNY,29.8,29.7,30.3,29.7,30.0,0.2,0.6711,11383.8,34137.624,56.69,56.5,57.64,56.5,57.07,1.902244,29.9879,??,2017-01-26 15:26:24,0
1735253,{19C3074E-6210-4FAC-B454-4CD4D7083962},300399.SZ,20160811,CNY,36.65,36.4,36.44,35.54,35.6,-1.05,-2.8649,22575.99,81187.1187,69.72,69.24,69.32,67.61,67.72,1.902244,35.9617,??,2016-12-27 13:21:22,0
1759685,{1AABA0FB-CF48-44C1-9563-E62F0124EF21},300399.SZ,20151104,CNY,54.61,55.07,60.07,54.61,60.07,5.46,9.9982,54179.55,312723.671,103.79,104.66,114.16,103.79,114.16,1.900517,57.7199,??,2016-12-27 12:52:12,0
1779697,{1B5E4437-8263-4746-A0C1-251FD6D34146},300399.SZ,20160805,CNY,35.69,35.25,35.59,34.76,34.93,-0.76,-2.1294,24113.08,84485.7332,67.89,67.05,67.7,66.12,66.45,1.902244,35.0373,??,2016-12-27 13:20:17,0
1810648,{1C847033-A86A-43A2-A281-51E23B4AF3BE},300399.SZ,20161202,CNY,36.21,36.4,36.4,34.8,34.82,-1.39,-3.8387,24971.31,88558.047,68.88,69.24,69.24,66.2,66.24,1.902244,35.4639,??,2016-12-02 15:24:17,0
1817058,{1CB10FA9-C815-11E6-BF9D-4437E6DAC6D1},300399.SZ,20161222,CNY,32.55,32.5,32.55,32.17,32.33,-0.22,-0.6759,9682.73,31271.687,61.92,61.82,61.92,61.2,61.5,1.902244,32.2964,??,2016-12-22 15:19:23,0
1835090,{1D57C587-6A54-43EA-AA66-EADE187A5DB6},300399.SZ,20151014,CNY,87.8,86.11,87.6,83.03,83.64,-4.16,-4.738,16436.32,139814.1354,87.83,86.14,87.63,83.06,83.67,1.000332,85.0641,??,2016-12-27 12:50:31,0
1836538,{1D652FA8-4976-42E9-97CA-39E8F914C360},300399.SZ,20160909,CNY,37.0,36.8,37.24,36.26,36.26,-0.74,-2.0,19763.06,72539.1987,70.38,70.0,70.84,68.98,68.98,1.902244,36.7044,??,2016-12-27 13:24:56,0
1845643,{1DBC1A76-2626-4BE8-BA7F-5082E77CA1BB},300399.SZ,20160622,CNY,39.01,38.31,41.49,38.21,41.46,2.45,6.2804,50683.12,202306.344,74.14,72.81,78.85,72.62,78.8,1.900517,39.9159,??,2016-12-27 13:15:21,0
1863804,{1E699399-1844-450D-B492-E88DF384DF0C},300399.SZ,20150804,CNY,75.66,76.6,83.23,75.66,83.23,7.57,10.0053,12621.54,101224.4629,75.69,76.63,83.26,75.69,83.26,1.000332,80.1998,??,2016-12-27 12:45:59,0
1865724,{1E7C2EDA-3A49-420A-98EE-B2126D2122D3},300399.SZ,20160616,CNY,38.79,38.2,39.78,38.2,38.64,-0.15,-0.3867,42413.08,165307.7871,73.72,72.6,75.6,72.6,73.44,1.900517,38.9757,??,2016-12-27 13:14:44,0
1866120,{1E8043D8-513C-4013-983C-B87011471C24},300399.SZ,20150921,CNY,67.8,66.57,74.58,65.71,74.58,6.78,10.0,18724.58,133900.2028,67.82,66.59,74.6,65.73,74.6,1.000332,71.5104,??,2016-12-27 12:49:09,0
1867727,{1E8F4C2F-A9FB-4525-B059-486469E2A277},300399.SZ,20160314,CNY,35.09,38.6,38.6,38.6,38.6,3.51,10.0028,22413.25,86515.145,66.69,73.36,73.36,73.36,73.36,1.900517,38.6,??,2016-12-27 13:04:20,0
1870730,{1EABF491-BCB2-402D-B989-F9100C32493C},300399.SZ,20160907,CNY,37.67,37.68,37.8,36.83,36.89,-0.78,-2.0706,38081.67,141457.0,71.66,71.68,71.9,70.06,70.17,1.902244,37.1457,??,2016-12-27 13:24:20,0
1874094,{1ECB98CE-0921-4907-8327-AE2B9AA8E06C},300399.SZ,20160310,CNY,31.11,31.0,34.22,30.65,31.9,0.79,2.5394,33212.97,106328.8809,59.13,58.92,65.04,58.25,60.63,1.900517,32.0143,??,2016-12-27 13:04:19,0
1880024,{1EF876F3-B090-4913-80BA-9F7F472786E1},300399.SZ,20150203,CNY,79.01,81.0,86.91,80.99,86.91,7.9,9.9987,41293.45,352561.5439,79.01,81.0,86.91,80.99,86.91,1.0,85.3795,??,2016-12-27 12:34:38,0
1880656,{1EFE932D-3D62-414A-8BA3-0A9DFB7E9E9F},300399.SZ,20151202,CNY,61.61,61.3,62.27,56.77,59.0,-2.61,-4.2363,28429.68,168921.868,117.09,116.5,118.35,107.89,112.13,1.900517,59.4174,??,2016-12-27 12:54:58,0
1955882,{21B1B810-36E2-475B-A2AD-DA8684F9A38A},300399.SZ,20151203,CNY,59.0,58.58,62.58,58.58,62.44,3.44,5.8305,30392.27,186088.9379,112.13,111.33,118.93,111.33,118.67,1.900517,61.229,??,2016-12-27 12:55:17,0
1957799,{21C4238D-0898-46F8-9909-4AD4AA531C8C},300399.SZ,20150708,CNY,85.1,76.59,77.68,76.59,76.59,-8.51,-10.0,61083.85,467860.1898,85.13,76.62,77.71,76.62,76.62,1.000332,76.5931,??,2016-12-27 12:43:07,0
1960306,{21DCA99E-8B87-42BC-A73E-489D33F19F32},300399.SZ,20160815,CNY,36.0,36.0,37.95,35.58,37.16,1.16,3.2222,38718.99,143467.2789,68.48,68.48,72.19,67.68,70.69,1.902244,37.0535,??,2016-12-27 13:21:57,0
1969458,{2233F7B9-5A39-4E43-AFA9-74A3FC043B12},300399.SZ,20161128,CNY,36.67,36.41,36.67,35.91,36.2,-0.47,-1.2817,17918.08,64932.613,69.76,69.26,69.76,68.31,68.86,1.902244,36.2386,??,2016-11-28 15:11:55,0
1972187,{223E0EE5-DEDF-11E6-979F-4437E6DAC6D1},300399.SZ,20170120,CNY,30.29,30.12,33.32,29.84,31.8,1.51,4.9851,56667.87,181038.761,57.62,57.3,63.38,56.76,60.49,1.902244,31.9473,??,2017-01-20 15:18:54,0
1981416,{22890F1A-775D-4E44-8EDC-87E6DAB40DA1},300399.SZ,20160322,CNY,47.2,45.5,45.98,44.51,44.92,-2.28,-4.8305,79051.81,357065.2244,89.7,86.47,87.39,84.59,85.37,1.900517,45.1685,??,2016-12-27 13:05:26,0
2023881,{2404FB39-91B1-45BC-9450-E0F1FFA0AA27},300399.SZ,20150827,CNY,59.13,60.0,65.04,59.2,65.04,5.91,9.9949,17333.3,110436.1909,59.15,60.02,65.06,59.22,65.06,1.000332,63.7133,??,2016-12-27 12:47:24,0
2055505,{25252754-F46F-4E63-AAD4-F9B487392DC3},300399.SZ,20150812,CNY,97.28,94.32,95.6,90.0,90.24,-7.04,-7.2368,18214.7,169951.2958,97.31,94.35,95.63,90.03,90.27,1.000332,93.3045,??,2016-12-27 12:46:33,0
2056224,{252BB25A-D0A8-4E2C-8E4F-2C4373077D18},300399.SZ,20141113,CNY,62.62,60.0,65.89,59.11,62.85,0.23,0.3673,57307.69,359756.3038,62.62,60.0,65.89,59.11,62.85,1.0,62.7763,??,2016-12-27 12:24:33,0
2057983,{253C567A-75C7-436B-8851-94F0386978F4},300399.SZ,20150909,CNY,73.7,73.7,80.88,73.18,77.99,4.29,5.8209,26722.52,204536.482,73.72,73.72,80.91,73.2,78.02,1.000332,76.5409,??,2016-12-27 12:48:26,0
2082552,{2627CDDA-3A88-4E94-A9B8-F960789643D7},300399.SZ,20161010,CNY,34.86,35.25,36.15,35.12,35.89,1.03,2.9547,20850.65,74356.4175,66.31,67.05,68.77,66.81,68.27,1.902244,35.6614,??,2016-12-27 13:27:38,0
2084880,{263E0613-99DE-4E32-8FF6-1B45388FAF28},300399.SZ,20151230,CNY,57.56,57.62,58.8,57.61,58.8,1.24,2.1543,13547.06,79077.6252,109.39,109.51,111.75,109.49,111.75,1.900517,58.3725,??,2016-12-27 12:57:11,0
2095753,{26A5BE18-60EA-451B-8132-DED5FD426815},300399.SZ,20160701,CNY,43.06,42.66,43.35,41.98,42.15,-0.91,-2.1133,38790.3,164956.3139,81.91,81.15,82.46,79.86,80.18,1.902244,42.5251,??,2016-12-27 13:16:47,0
2103351,{26E37B16-BA8A-411C-A848-ECFF6D9BEDFD},300399.SZ,20150309,CNY,92.31,90.7,96.0,90.0,94.25,1.94,2.1016,11444.84,106796.7883,92.31,90.7,96.0,90.0,94.25,1.0,93.3144,??,2016-12-27 12:35:42,0
2133078,{27F4FAFA-40EA-457C-B133-75432B6E3E5D},300399.SZ,20141020,CNY,28.53,31.38,31.38,31.38,31.38,2.85,9.9895,3423.46,10742.8175,28.53,31.38,31.38,31.38,31.38,1.0,31.38,??,2016-12-27 12:23:16,0
2133084,{27F50C93-88A8-4B5E-A695-069C0F59359D},300399.SZ,20150518,CNY,275.01,278.22,298.0,278.22,282.56,7.55,2.7454,11149.57,319410.9681,275.01,278.22,298.0,278.22,282.56,1.0,286.4783,??,2016-12-27 12:40:28,0
2147975,{28842739-CE3A-4028-A670-1D4F91054950},300399.SZ,20150226,CNY,92.57,91.77,94.78,89.0,92.21,-0.36,-0.3889,20249.16,185071.8276,92.57,91.77,94.78,89.0,92.21,1.0,91.3973,??,2016-12-27 12:35:03,0
2165904,{2920A7F9-7DE4-4C99-B0F1-854E129F9113},300399.SZ,20160906,CNY,35.57,35.57,39.13,35.32,37.67,2.1,5.9039,60539.4,228574.7576,67.66,67.66,74.43,67.19,71.66,1.902244,37.7564,??,2016-12-27 13:24:29,0
2183741,{29CA6725-4510-4D6A-9E68-1D9548363A90},300399.SZ,20151228,CNY,59.82,60.0,61.2,59.0,59.0,-0.82,-1.3708,17983.92,108084.004,113.69,114.03,116.31,112.13,112.13,1.900517,60.1004,??,2016-12-27 12:57:31,0
2194455,{2A299F0A-79A2-4E46-AB63-DCE95A6431BE},300399.SZ,20150302,CNY,93.8,91.06,103.18,91.05,103.18,9.38,10.0,23634.57,229327.8869,93.8,91.06,103.18,91.05,103.18,1.0,97.0307,??,2016-12-27 12:35:50,0
2202906,{2A7A720B-0A67-4A4F-B3B5-1EECE856E351},300399.SZ,20161108,CNY,35.0,34.97,35.48,34.7,35.38,0.38,1.0857,29773.9,104661.089,66.58,66.52,67.49,66.01,67.3,1.902244,35.152,??,2016-11-08 15:25:54,1
2222977,{2B37651B-6D5B-4C66-A81E-8AE357756CF4},300399.SZ,20150508,CNY,214.5,213.6,235.95,212.0,235.95,21.45,10.0,9147.84,210919.3071,214.5,213.6,235.95,212.0,235.95,1.0,230.5673,??,2016-12-27 12:39:29,0
2260433,{2C91E9B1-634A-477A-BB41-6A5CE61438A8},300399.SZ,20151106,CNY,58.7,58.03,62.1,57.5,60.7,2.0,3.4072,50086.98,302314.8801,111.56,110.29,118.02,109.28,115.36,1.900517,60.358,??,2016-12-27 12:52:16,0
2266465,{2CCA840C-4768-4445-AABC-E784FAC51E02},300399.SZ,20160506,CNY,40.28,40.51,40.88,37.03,37.12,-3.16,-7.8451,39717.93,155249.4915,76.55,76.99,77.69,70.38,70.55,1.900517,39.088,??,2016-12-27 13:10:13,0
2268104,{2CDA8528-DA43-4653-8886-DD8E11B19C7E},300399.SZ,20150428,CNY,189.1,191.99,198.2,175.0,179.99,-9.11,-4.8176,9399.57,173784.2117,189.1,191.99,198.2,175.0,179.99,1.0,184.8853,??,2016-12-27 12:39:02,0
2270580,{2CE6408D-F53E-49F2-9B95-CC9CDA520283},300399.SZ,20150313,CNY,107.2,106.77,117.92,106.2,117.92,10.72,10.0,12157.06,140130.15,107.2,106.77,117.92,106.2,117.92,1.0,115.2665,??,2016-12-27 12:36:01,0
2275828,{2D0BB0E0-D254-4496-84CE-A36F347F8B1E},300399.SZ,20141114,CNY,62.85,61.99,64.64,56.57,56.57,-6.28,-9.992,61824.14,369426.8825,62.85,61.99,64.64,56.57,56.57,1.0,59.7545,??,2016-12-27 12:25:01,0
2283437,{2D53ACC5-5FB8-4F1E-B0C6-B59B7CFD0C9A},300399.SZ,20151103,CNY,53.63,54.4,56.55,53.7,54.61,0.98,1.8273,37414.45,206717.0075,101.92,103.39,107.47,102.06,103.79,1.900517,55.2506,??,2016-12-27 12:52:19,0
2295712,{2DBDDFD4-32F6-4028-BB3F-91906B743FC6},300399.SZ,20161130,CNY,35.81,35.78,36.6,35.51,36.11,0.3,0.8378,16945.93,61361.394,68.12,68.06,69.62,67.55,68.69,1.902244,36.2101,??,2016-11-30 15:28:09,0
2297890,{2DD292E5-9660-4156-A20D-238FA8DF3232},300399.SZ,20141111,CNY,58.2,58.21,59.96,56.1,59.89,1.69,2.9038,63168.64,367167.0761,58.2,58.21,59.96,56.1,59.89,1.0,58.1249,??,2016-12-27 12:24:32,0
2301524,{2DE961D1-2084-4493-B34F-96399E8D619A},300399.SZ,20160809,CNY,37.93,37.87,38.86,36.61,37.26,-0.67,-1.7664,49805.41,185041.6885,72.15,72.04,73.92,69.64,70.88,1.902244,37.1529,??,2016-12-27 13:20:58,0
2314996,{2E6A79C2-BFA4-46C8-9A5F-176A699B8A6C},300399.SZ,20161111,CNY,36.06,35.99,36.79,35.73,36.37,0.31,0.8597,34941.65,126376.35,68.59,68.46,69.98,67.97,69.18,1.902244,36.1678,??,2016-11-11 15:26:38,0
2323545,{2EBB410C-F8CA-4681-BDF9-78519415611A},300399.SZ,20150112,CNY,51.85,51.33,53.88,50.7,53.8,1.95,3.7608,11880.16,62585.5602,51.85,51.33,53.88,50.7,53.8,1.0,52.6807,??,2016-12-27 12:33:05,0
2340152,{2F56CA15-3B83-44FB-A329-DE53E0734B17},300399.SZ,20150119,CNY,54.1,53.13,59.51,53.11,57.69,3.59,6.6359,27655.36,158700.6289,54.1,53.13,59.51,53.11,57.69,1.0,57.3851,??,2016-12-27 12:33:30,0
2340557,{2F5ABA95-F552-4496-919E-E2A5BE3A05FB},300399.SZ,20141127,CNY,52.79,53.68,58.07,53.29,58.07,5.28,10.0019,40556.44,231078.3813,52.79,53.68,58.07,53.29,58.07,1.0,56.977,??,2016-12-27 12:25:36,0
2350196,{2FB71917-C55F-4794-A1E0-1F2C487D9C5F},300399.SZ,20150409,CNY,199.9,197.5,214.99,180.0,207.0,7.1,3.5518,12480.04,248449.4375,199.9,197.5,214.99,180.0,207.0,1.0,199.0774,??,2016-12-27 12:37:49,0
