,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
332294,-44506,600055.SH,19970603,CNY,21.26,21.65,21.88,20.82,21.12,-0.14,-0.6585,14220.0,30435.116,21.26,21.65,21.88,20.82,21.12,1.0,21.403,??,2016-12-27 10:29:56,0
332295,-44507,600055.SH,19970604,CNY,21.12,20.8,21.25,20.5,20.7,-0.42,-1.9886,8058.0,16699.736,21.12,20.8,21.25,20.5,20.7,1.0,20.7244,??,2016-12-27 10:29:57,0
332296,-44508,600055.SH,19970605,CNY,20.7,20.83,20.99,20.3,20.48,-0.22,-1.0628,7021.0,14444.587,20.7,20.83,20.99,20.3,20.48,1.0,20.5734,??,2016-12-27 10:29:58,0
332297,-44509,600055.SH,19970606,CNY,20.48,19.03,19.8,18.58,19.0,-1.48,-7.2266,10225.0,19652.46,20.48,19.03,19.8,18.58,19.0,1.0,19.22,??,2016-12-27 10:29:58,0
332298,-44510,600055.SH,19970609,CNY,19.0,19.3,19.55,18.91,19.55,0.55,2.8947,4194.0,8044.559,19.0,19.3,19.55,18.91,19.55,1.0,19.1811,??,2016-12-27 10:29:59,0
332299,-44511,600055.SH,19970610,CNY,19.55,19.78,19.78,18.8,18.85,-0.7,-3.5806,2724.0,5227.542,19.55,19.78,19.78,18.8,18.85,1.0,19.1907,??,2016-12-27 10:30:00,0
332300,-44512,600055.SH,19970611,CNY,18.85,18.7,19.0,17.9,18.35,-0.5,-2.6525,4837.0,8829.914,18.85,18.7,19.0,17.9,18.35,1.0,18.2549,??,2016-12-27 10:30:00,0
332301,-44513,600055.SH,19970612,CNY,18.35,18.55,18.58,18.18,18.18,-0.17,-0.9264,2512.0,4602.739,18.35,18.55,18.58,18.18,18.18,1.0,18.323,??,2016-12-27 10:30:01,0
332302,-44514,600055.SH,19970613,CNY,18.18,17.65,18.88,17.5,18.8,0.62,3.4103,4316.0,7905.115,18.18,17.65,18.88,17.5,18.8,1.0,18.3158,??,2016-12-27 10:30:02,0
332303,-44515,600055.SH,19970616,CNY,18.8,19.0,19.2,18.7,18.79,-0.01,-0.0532,2626.0,4968.63,18.8,19.0,19.2,18.7,18.79,1.0,18.9209,??,2016-12-27 10:30:02,0
332304,-44516,600055.SH,19970617,CNY,18.79,18.6,18.6,18.2,18.47,-0.32,-1.703,1896.0,3498.4,18.79,18.6,18.6,18.2,18.47,1.0,18.4515,??,2016-12-27 10:30:03,0
332305,-44517,600055.SH,19970618,CNY,18.47,18.47,18.75,18.31,18.38,-0.09,-0.4873,2430.0,4491.938,18.47,18.47,18.75,18.31,18.38,1.0,18.4853,??,2016-12-27 10:30:04,0
332306,-44518,600055.SH,19970619,CNY,18.38,18.5,18.7,18.31,18.4,0.02,0.1088,1838.0,3393.179,18.38,18.5,18.7,18.31,18.4,1.0,18.4613,??,2016-12-27 10:30:04,0
332307,-44519,600055.SH,19970620,CNY,18.4,18.6,19.21,18.59,19.15,0.75,4.0761,2970.0,5643.774,18.4,18.6,19.21,18.59,19.15,1.0,19.0026,??,2016-12-27 10:30:05,0
332308,-44520,600055.SH,19970623,CNY,19.15,19.35,19.54,18.5,18.71,-0.44,-2.2977,4315.0,8187.216,19.15,19.35,19.54,18.5,18.71,1.0,18.9738,??,2016-12-27 10:30:06,0
332309,-44521,600055.SH,19970624,CNY,18.71,18.71,18.85,18.58,18.8,0.09,0.481,2459.0,4612.101,18.71,18.71,18.85,18.58,18.8,1.0,18.756,??,2016-12-27 10:30:07,0
332310,-44522,600055.SH,19970625,CNY,18.8,18.8,19.19,18.51,19.05,0.25,1.3298,2739.0,5164.201,18.8,18.8,19.19,18.51,19.05,1.0,18.8543,??,2016-12-27 10:30:07,0
332311,-44523,600055.SH,19970626,CNY,19.05,18.9,19.0,18.65,18.87,-0.18,-0.9449,1820.0,3428.253,19.05,18.9,19.0,18.65,18.87,1.0,18.8366,??,2016-12-27 10:30:08,0
332312,-44524,600055.SH,19970627,CNY,18.87,18.79,19.59,18.49,19.1,0.23,1.2189,6353.0,12201.108,18.87,18.79,19.59,18.49,19.1,1.0,19.2053,??,2016-12-27 10:30:09,0
332313,-44525,600055.SH,19970702,CNY,19.1,19.35,20.5,18.51,20.31,1.21,6.3351,12376.0,24671.362,19.1,19.35,20.5,18.51,20.31,1.0,19.9348,??,2016-12-27 10:30:09,0
332314,-44526,600055.SH,19970703,CNY,20.31,20.1,20.19,19.3,19.4,-0.91,-4.4806,5157.0,10170.149,20.31,20.1,20.19,19.3,19.4,1.0,19.7211,??,2016-12-27 10:30:10,0
332315,-44527,600055.SH,19970704,CNY,19.4,19.35,19.97,19.01,19.52,0.12,0.6186,4095.0,8016.325,19.4,19.35,19.97,19.01,19.52,1.0,19.5759,??,2016-12-27 10:30:11,0
332316,-44528,600055.SH,19970707,CNY,19.52,19.8,20.3,19.32,19.78,0.26,1.332,7582.0,15076.224,19.52,19.8,20.3,19.32,19.78,1.0,19.8842,??,2016-12-27 10:30:12,0
332317,-44529,600055.SH,19970708,CNY,19.78,19.98,20.2,18.4,18.98,-0.8,-4.0445,5815.0,11217.474,19.78,19.98,20.2,18.4,18.98,1.0,19.2906,??,2016-12-27 10:30:12,0
332318,-44530,600055.SH,19970709,CNY,18.98,19.01,19.3,18.5,18.83,-0.15,-0.7903,3510.0,6579.705,18.98,19.01,19.3,18.5,18.83,1.0,18.7456,??,2016-12-27 10:30:13,0
332319,-44531,600055.SH,19970710,CNY,18.83,19.5,19.5,18.7,18.8,-0.03,-0.1593,2260.0,4314.927,18.83,19.5,19.5,18.7,18.8,1.0,19.0926,??,2016-12-27 10:30:14,0
332320,-44532,600055.SH,19970711,CNY,18.8,18.8,19.6,18.65,19.55,0.75,3.9894,4035.0,7783.397,18.8,18.8,19.6,18.65,19.55,1.0,19.2897,??,2016-12-27 10:30:14,0
332321,-44533,600055.SH,19970714,CNY,19.55,19.8,19.94,19.36,19.7,0.15,0.7673,4155.0,8159.565,19.55,19.8,19.94,19.36,19.7,1.0,19.6379,??,2016-12-27 10:30:15,0
332322,-44534,600055.SH,19970715,CNY,19.7,19.72,19.78,19.0,19.6,-0.1,-0.5076,3598.0,6958.012,19.7,19.72,19.78,19.0,19.6,1.0,19.3386,??,2016-12-27 10:30:16,0
332323,-44535,600055.SH,19970716,CNY,19.6,19.55,20.64,19.2,20.45,0.85,4.3367,8234.0,16577.086,19.6,19.55,20.64,19.2,20.45,1.0,20.1325,??,2016-12-27 10:30:17,0
332324,-44536,600055.SH,19970717,CNY,20.45,20.39,21.25,20.0,20.85,0.4,1.956,13878.0,29008.88,20.45,20.39,21.25,20.0,20.85,1.0,20.9028,??,2016-12-27 10:30:18,0
332325,-44537,600055.SH,19970718,CNY,20.85,20.89,21.19,20.25,20.99,0.14,0.6715,6167.0,12853.607,20.85,20.89,21.19,20.25,20.99,1.0,20.8426,??,2016-12-27 10:30:18,0
332326,-44538,600055.SH,19970721,CNY,20.99,21.19,21.39,20.28,20.45,-0.54,-2.5727,5543.0,11601.994,20.99,21.19,21.39,20.28,20.45,1.0,20.9309,??,2016-12-27 10:30:19,0
332327,-44539,600055.SH,19970722,CNY,20.45,20.4,21.09,20.0,21.0,0.55,2.6895,5317.0,10883.084,20.45,20.4,21.09,20.0,21.0,1.0,20.4685,??,2016-12-27 10:30:20,0
332328,-44540,600055.SH,19970723,CNY,21.0,21.31,21.39,20.4,20.44,-0.56,-2.6667,3149.0,6534.316,21.0,21.31,21.39,20.4,20.44,1.0,20.7504,??,2016-12-27 10:30:21,0
332329,-44541,600055.SH,19970724,CNY,20.44,20.3,20.44,19.8,19.88,-0.56,-2.7397,2962.0,5960.208,20.44,20.3,20.44,19.8,19.88,1.0,20.1222,??,2016-12-27 10:30:22,0
332330,-44542,600055.SH,19970725,CNY,19.88,19.51,20.1,19.51,19.65,-0.23,-1.1569,1924.0,3797.056,19.88,19.51,20.1,19.51,19.65,1.0,19.7352,??,2016-12-27 10:30:23,0
332331,-44543,600055.SH,19970728,CNY,19.65,19.61,19.61,18.9,18.94,-0.71,-3.6132,2193.0,4193.82,19.65,19.61,19.61,18.9,18.94,1.0,19.1237,??,2016-12-27 10:30:24,0
332332,-44544,600055.SH,19970729,CNY,18.94,18.94,19.48,18.68,19.2,0.26,1.3728,1439.0,2749.577,18.94,18.94,19.48,18.68,19.2,1.0,19.1076,??,2016-12-27 10:30:25,0
332333,-44545,600055.SH,19970730,CNY,19.2,19.21,19.4,19.2,19.3,0.1,0.5208,1288.0,2485.443,19.2,19.21,19.4,19.2,19.3,1.0,19.2969,??,2016-12-27 10:30:25,0
332334,-44546,600055.SH,19970731,CNY,19.3,19.4,19.9,19.38,19.42,0.12,0.6218,1606.0,3142.102,19.3,19.4,19.9,19.38,19.42,1.0,19.5648,??,2016-12-27 10:30:26,0
332335,-44547,600055.SH,19970801,CNY,19.42,19.43,19.43,19.1,19.2,-0.22,-1.1329,2788.0,5354.848,19.42,19.43,19.43,19.1,19.2,1.0,19.2068,??,2016-12-27 10:30:27,0
332336,-44548,600055.SH,19970804,CNY,19.2,19.4,19.4,18.96,19.13,-0.07,-0.3646,1613.0,3082.255,19.2,19.4,19.4,18.96,19.13,1.0,19.1088,??,2016-12-27 10:30:28,0
332337,-44549,600055.SH,19970805,CNY,19.13,19.13,19.62,19.12,19.12,-0.01,-0.0523,1078.0,2079.137,19.13,19.13,19.62,19.12,19.12,1.0,19.287,??,2016-12-27 10:30:29,0
332338,-44550,600055.SH,19970806,CNY,19.12,19.2,19.39,18.82,18.86,-0.26,-1.3598,1457.0,2770.63,19.12,19.2,19.39,18.82,18.86,1.0,19.016,??,2016-12-27 10:30:30,0
332339,-44551,600055.SH,19970807,CNY,18.86,18.71,19.19,18.71,19.19,0.33,1.7497,1388.0,2622.358,18.86,18.71,19.19,18.71,19.19,1.0,18.8931,??,2016-12-27 10:30:31,0
332340,-44552,600055.SH,19970808,CNY,19.19,19.51,19.51,18.4,18.5,-0.69,-3.5956,3122.0,5863.905,19.19,19.51,19.51,18.4,18.5,1.0,18.7825,??,2016-12-27 10:30:32,0
332341,-44553,600055.SH,19970811,CNY,18.5,18.5,18.5,16.65,16.65,-1.85,-10.0,7544.0,12764.572,18.5,18.5,18.5,16.65,16.65,1.0,16.9202,??,2016-12-27 10:30:32,0
332342,-44554,600055.SH,19970812,CNY,16.65,16.5,17.19,16.11,16.68,0.03,0.1802,1947.0,3247.727,16.65,16.5,17.19,16.11,16.68,1.0,16.6807,??,2016-12-27 10:30:33,0
332343,-44555,600055.SH,19970813,CNY,16.68,15.01,15.28,15.01,15.01,-1.67,-10.012,1911.0,2871.255,16.68,15.01,15.28,15.01,15.01,1.0,15.0249,??,2016-12-27 10:30:34,0
332344,-44556,600055.SH,19970814,CNY,15.01,14.58,15.55,14.48,15.5,0.49,3.2645,4482.0,6700.324,15.01,14.58,15.55,14.48,15.5,1.0,14.9494,??,2016-12-27 10:30:35,0
332345,-44557,600055.SH,19970815,CNY,15.5,15.35,15.47,14.9,15.15,-0.35,-2.2581,2841.0,4280.84,15.5,15.35,15.47,14.9,15.15,1.0,15.0681,??,2016-12-27 10:30:36,0
332346,-44558,600055.SH,19970818,CNY,15.15,15.0,15.16,14.51,15.01,-0.14,-0.9241,1815.0,2678.398,15.15,15.0,15.16,14.51,15.01,1.0,14.757,??,2016-12-27 10:30:37,0
332347,-44559,600055.SH,19970819,CNY,15.01,15.1,15.16,14.7,14.94,-0.07,-0.4664,1842.0,2759.974,15.01,15.1,15.16,14.7,14.94,1.0,14.9836,??,2016-12-27 10:30:38,0
332348,-44560,600055.SH,19970820,CNY,14.94,14.98,15.38,14.98,15.15,0.21,1.4056,791.0,1193.063,14.94,14.98,15.38,14.98,15.15,1.0,15.083,??,2016-12-27 10:30:39,0
332349,-44561,600055.SH,19970821,CNY,15.15,15.29,15.38,14.9,15.18,0.03,0.198,1581.0,2405.65,15.15,15.29,15.38,14.9,15.18,1.0,15.216,??,2016-12-27 10:30:40,0
332350,-44562,600055.SH,19970822,CNY,15.18,15.18,15.9,15.05,15.8,0.62,4.0843,2355.0,3671.392,15.18,15.18,15.9,15.05,15.8,1.0,15.5898,??,2016-12-27 10:30:41,0
332351,-44563,600055.SH,19970825,CNY,15.8,16.01,16.3,15.81,15.91,0.11,0.6962,2192.0,3526.046,15.8,16.01,16.3,15.81,15.91,1.0,16.086,??,2016-12-27 10:30:42,0
332352,-44564,600055.SH,19970826,CNY,15.91,15.96,16.1,15.8,16.1,0.19,1.1942,2041.0,3266.603,15.91,15.96,16.1,15.8,16.1,1.0,16.0049,??,2016-12-27 10:30:42,0
332353,-44565,600055.SH,19970827,CNY,16.1,16.1,16.1,15.88,16.02,-0.08,-0.4969,1532.0,2453.101,16.1,16.1,16.1,15.88,16.02,1.0,16.0124,??,2016-12-27 10:30:43,0
332354,-44566,600055.SH,19970828,CNY,16.02,16.0,16.03,15.9,16.0,-0.02,-0.1248,2993.0,4785.393,16.02,16.0,16.03,15.9,16.0,1.0,15.9886,??,2016-12-27 10:30:44,0
332355,-44567,600055.SH,19970829,CNY,16.0,16.15,16.25,15.55,16.15,0.15,0.9375,2263.0,3641.064,16.0,16.15,16.25,15.55,16.15,1.0,16.0895,??,2016-12-27 10:30:45,0
332356,-44568,600055.SH,19970901,CNY,16.15,16.1,16.1,15.81,15.96,-0.19,-1.1765,1581.0,2524.214,16.15,16.1,16.1,15.81,15.96,1.0,15.9659,??,2016-12-27 10:30:46,0
332357,-44569,600055.SH,19970902,CNY,15.96,16.0,16.5,15.98,16.25,0.29,1.817,1281.0,2065.568,15.96,16.0,16.5,15.98,16.25,1.0,16.1247,??,2016-12-27 10:30:47,0
332358,-44570,600055.SH,19970903,CNY,16.25,16.28,16.48,16.26,16.35,0.1,0.6154,1025.0,1677.648,16.25,16.28,16.48,16.26,16.35,1.0,16.3673,??,2016-12-27 10:30:48,0
332359,-44571,600055.SH,19970904,CNY,16.35,16.4,16.54,16.25,16.39,0.04,0.2446,1187.0,1944.778,16.35,16.4,16.54,16.25,16.39,1.0,16.384,??,2016-12-27 10:30:48,0
332360,-44572,600055.SH,19970905,CNY,16.39,16.48,16.9,15.51,16.63,0.24,1.4643,2780.0,4608.569,16.39,16.48,16.9,15.51,16.63,1.0,16.5776,??,2016-12-27 10:30:49,0
332361,-44573,600055.SH,19970908,CNY,16.63,16.58,16.76,16.0,16.37,-0.26,-1.5634,1129.0,1845.434,16.63,16.58,16.76,16.0,16.37,1.0,16.3457,??,2016-12-27 10:30:50,0
332362,-44574,600055.SH,19970909,CNY,16.37,16.2,16.38,16.01,16.02,-0.35,-2.1381,1560.0,2517.731,16.37,16.2,16.38,16.01,16.02,1.0,16.1393,??,2016-12-27 10:30:51,0
332363,-44575,600055.SH,19970910,CNY,16.02,15.95,16.15,15.7,15.7,-0.32,-1.9975,1766.0,2814.16,16.02,15.95,16.15,15.7,15.7,1.0,15.9352,??,2016-12-27 10:30:52,0
332364,-44576,600055.SH,19970911,CNY,15.7,15.81,16.68,15.81,16.25,0.55,3.5032,3040.0,4985.324,15.7,15.81,16.68,15.81,16.25,1.0,16.3991,??,2016-12-27 10:30:53,0
332365,-44577,600055.SH,19970912,CNY,16.25,16.2,17.0,16.1,16.1,-0.15,-0.9231,3474.0,5767.641,16.25,16.2,17.0,16.1,16.1,1.0,16.6023,??,2016-12-27 10:30:54,0
332366,-44578,600055.SH,19970915,CNY,16.1,16.48,16.88,16.2,16.35,0.25,1.5528,2298.0,3806.123,16.1,16.48,16.88,16.2,16.35,1.0,16.5628,??,2016-12-27 10:30:54,0
332367,-44579,600055.SH,19970916,CNY,16.35,16.43,16.6,16.3,16.53,0.18,1.1009,753.0,1240.335,16.35,16.43,16.6,16.3,16.53,1.0,16.4719,??,2016-12-27 10:30:55,0
332368,-44580,600055.SH,19970917,CNY,16.53,16.59,17.08,16.45,16.84,0.31,1.8754,3708.0,6263.67,16.53,16.59,17.08,16.45,16.84,1.0,16.8923,??,2016-12-27 10:30:56,0
332369,-44581,600055.SH,19970918,CNY,16.84,16.95,17.0,16.61,16.71,-0.13,-0.772,978.0,1646.495,16.84,16.95,17.0,16.61,16.71,1.0,16.8353,??,2016-12-27 10:30:57,0
332370,-44582,600055.SH,19970919,CNY,16.71,16.75,17.0,16.21,16.68,-0.03,-0.1795,1235.0,2053.101,16.71,16.75,17.0,16.21,16.68,1.0,16.6243,??,2016-12-27 10:30:58,0
332371,-44583,600055.SH,19970922,CNY,16.68,16.68,16.75,15.71,15.75,-0.93,-5.5755,2083.0,3341.0,16.68,16.68,16.75,15.71,15.75,1.0,16.0394,??,2016-12-27 10:30:59,0
332372,-44584,600055.SH,19970923,CNY,15.75,15.75,15.75,14.18,14.88,-0.87,-5.5238,1450.0,2209.834,15.75,15.75,15.75,14.18,14.88,1.0,15.2402,??,2016-12-27 10:31:00,0
332373,-44585,600055.SH,19970924,CNY,14.88,14.9,15.88,14.9,15.79,0.91,6.1156,1465.0,2269.393,14.88,14.9,15.88,14.9,15.79,1.0,15.4907,??,2016-12-27 10:31:01,0
332374,-44586,600055.SH,19970925,CNY,15.79,15.8,15.92,15.6,15.79,0.0,0.0,1371.0,2158.661,15.79,15.8,15.92,15.6,15.79,1.0,15.7452,??,2016-12-27 10:31:01,0
332375,-44587,600055.SH,19970926,CNY,15.79,15.75,16.0,15.4,15.68,-0.11,-0.6966,773.0,1211.382,15.79,15.75,16.0,15.4,15.68,1.0,15.6712,??,2016-12-27 10:31:02,0
332376,-44588,600055.SH,19970929,CNY,15.68,15.33,15.65,15.32,15.5,-0.18,-1.148,738.0,1141.722,15.68,15.33,15.65,15.32,15.5,1.0,15.4705,??,2016-12-27 10:31:03,0
332377,-44589,600055.SH,19970930,CNY,15.5,15.5,15.81,15.5,15.68,0.18,1.1613,288.0,453.225,15.5,15.5,15.81,15.5,15.68,1.0,15.737,??,2016-12-27 10:31:04,0
332378,-44590,600055.SH,19971006,CNY,15.68,15.69,15.95,15.51,15.85,0.17,1.0842,399.0,631.266,15.68,15.69,15.95,15.51,15.85,1.0,15.8212,??,2016-12-27 10:31:05,0
332379,-44591,600055.SH,19971007,CNY,15.85,15.6,15.98,15.6,15.95,0.1,0.6309,403.0,639.65,15.85,15.6,15.98,15.6,15.95,1.0,15.8722,??,2016-12-27 10:31:06,0
332380,-44592,600055.SH,19971008,CNY,15.95,16.0,16.65,16.0,16.6,0.65,4.0752,796.0,1312.401,15.95,16.0,16.65,16.0,16.6,1.0,16.4874,??,2016-12-27 10:31:07,0
332381,-44593,600055.SH,19971009,CNY,16.6,16.65,16.65,16.3,16.33,-0.27,-1.6265,705.0,1164.55,16.6,16.65,16.65,16.3,16.33,1.0,16.5184,??,2016-12-27 10:31:07,0
332382,-44594,600055.SH,19971010,CNY,16.33,16.2,16.65,16.2,16.55,0.22,1.3472,532.0,879.663,16.33,16.2,16.65,16.2,16.55,1.0,16.535,??,2016-12-27 10:31:08,0
332383,-44595,600055.SH,19971013,CNY,16.55,16.58,16.65,16.45,16.45,-0.1,-0.6042,422.0,697.522,16.55,16.58,16.65,16.45,16.45,1.0,16.529,??,2016-12-27 10:31:09,0
332384,-44596,600055.SH,19971014,CNY,16.45,16.45,16.7,16.3,16.56,0.11,0.6687,1023.0,1696.108,16.45,16.45,16.7,16.3,16.56,1.0,16.5797,??,2016-12-27 10:31:10,0
332385,-44597,600055.SH,19971015,CNY,16.56,16.59,16.8,16.19,16.55,-0.01,-0.0604,668.0,1109.011,16.56,16.59,16.8,16.19,16.55,1.0,16.602,??,2016-12-27 10:31:11,0
332386,-44598,600055.SH,19971016,CNY,16.55,16.54,17.0,16.5,16.96,0.41,2.4773,1805.0,3050.661,16.55,16.54,17.0,16.5,16.96,1.0,16.9012,??,2016-12-27 10:31:12,0
332387,-44599,600055.SH,19971017,CNY,16.96,17.2,17.2,16.96,17.06,0.1,0.5896,1449.0,2471.235,16.96,17.2,17.2,16.96,17.06,1.0,17.0548,??,2016-12-27 10:31:12,0
332388,-44600,600055.SH,19971020,CNY,17.06,17.1,17.2,16.9,17.1,0.04,0.2345,2915.0,4970.414,17.06,17.1,17.2,16.9,17.1,1.0,17.0512,??,2016-12-27 10:31:13,0
332389,-44601,600055.SH,19971021,CNY,17.1,17.13,17.2,16.91,17.11,0.01,0.0585,1227.0,2089.705,17.1,17.13,17.2,16.91,17.11,1.0,17.031,??,2016-12-27 10:31:14,0
332390,-44602,600055.SH,19971022,CNY,17.11,17.1,17.11,16.8,16.8,-0.31,-1.8118,1441.0,2439.317,17.11,17.1,17.11,16.8,16.8,1.0,16.9279,??,2016-12-27 10:31:15,0
332391,-44603,600055.SH,19971023,CNY,16.8,16.85,16.98,16.8,16.81,0.01,0.0595,1594.0,2691.425,16.8,16.85,16.98,16.8,16.81,1.0,16.8847,??,2016-12-27 10:31:16,0
332392,-44604,600055.SH,19971024,CNY,16.81,16.8,17.0,16.8,16.89,0.08,0.4759,1146.0,1940.886,16.81,16.8,17.0,16.8,16.89,1.0,16.9362,??,2016-12-27 10:31:17,0
332393,-44605,600055.SH,19971027,CNY,16.89,16.8,17.75,16.8,17.75,0.86,5.0918,2195.0,3842.983,16.89,16.8,17.75,16.8,17.75,1.0,17.5079,??,2016-12-27 10:31:18,0
332394,-44606,600055.SH,19971028,CNY,17.75,17.85,17.86,16.8,16.95,-0.8,-4.507,1601.0,2771.41,17.75,17.85,17.86,16.8,16.95,1.0,17.3105,??,2016-12-27 10:31:18,0
332395,-44607,600055.SH,19971029,CNY,16.95,16.75,17.38,16.6,17.3,0.35,2.0649,1324.0,2269.285,16.95,16.75,17.38,16.6,17.3,1.0,17.1396,??,2016-12-27 10:31:19,0
332396,-44608,600055.SH,19971030,CNY,17.3,17.38,17.5,17.05,17.18,-0.12,-0.6936,1349.0,2328.742,17.3,17.38,17.5,17.05,17.18,1.0,17.2627,??,2016-12-27 10:31:20,0
332397,-44609,600055.SH,19971031,CNY,17.18,16.98,17.19,16.67,17.18,0.0,0.0,649.0,1095.942,17.18,16.98,17.19,16.67,17.18,1.0,16.8866,??,2016-12-27 10:31:21,0
332398,-44610,600055.SH,19971103,CNY,17.18,16.71,17.18,16.71,16.92,-0.26,-1.5134,651.0,1101.434,17.18,16.71,17.18,16.71,16.92,1.0,16.9191,??,2016-12-27 10:31:22,0
332399,-44611,600055.SH,19971104,CNY,16.92,16.9,17.32,16.9,17.0,0.08,0.4728,1046.0,1794.537,16.92,16.9,17.32,16.9,17.0,1.0,17.1562,??,2016-12-27 10:31:23,0
332400,-44612,600055.SH,19971105,CNY,17.0,17.2,17.52,17.01,17.45,0.45,2.6471,1446.0,2510.271,17.0,17.2,17.52,17.01,17.45,1.0,17.3601,??,2016-12-27 10:31:24,0
332401,-44613,600055.SH,19971106,CNY,17.45,17.5,17.59,17.2,17.21,-0.24,-1.3754,1220.0,2120.588,17.45,17.5,17.59,17.2,17.21,1.0,17.3819,??,2016-12-27 10:31:25,0
332402,-44614,600055.SH,19971107,CNY,17.21,17.21,17.35,17.12,17.35,0.14,0.8135,1168.0,2018.81,17.21,17.21,17.35,17.12,17.35,1.0,17.2843,??,2016-12-27 10:31:25,0
332403,-44615,600055.SH,19971110,CNY,17.35,17.2,17.84,17.2,17.4,0.05,0.2882,964.0,1698.634,17.35,17.2,17.84,17.2,17.4,1.0,17.6207,??,2016-12-27 10:31:26,0
332404,-44616,600055.SH,19971111,CNY,17.4,17.5,17.6,17.01,17.3,-0.1,-0.5747,494.0,850.009,17.4,17.5,17.6,17.01,17.3,1.0,17.2067,??,2016-12-27 10:31:27,0
332405,-44617,600055.SH,19971112,CNY,17.3,17.3,17.5,17.1,17.24,-0.06,-0.3468,499.0,861.666,17.3,17.3,17.5,17.1,17.24,1.0,17.2679,??,2016-12-27 10:31:28,0
332406,-44618,600055.SH,19971113,CNY,17.24,17.17,17.3,16.85,17.3,0.06,0.348,565.0,962.883,17.24,17.17,17.3,16.85,17.3,1.0,17.0422,??,2016-12-27 10:31:29,0
332407,-44619,600055.SH,19971114,CNY,17.3,17.2,17.4,17.01,17.32,0.02,0.1156,394.0,678.864,17.3,17.2,17.4,17.01,17.32,1.0,17.2301,??,2016-12-27 10:31:30,0
332408,-44620,600055.SH,19971117,CNY,17.32,17.3,17.43,17.06,17.2,-0.12,-0.6928,637.0,1101.174,17.32,17.3,17.43,17.06,17.2,1.0,17.2869,??,2016-12-27 10:31:31,0
