,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
338853,-490231,000002.SZ,19910304,CNY,14.03,14.86,14.86,14.86,14.86,0.83,5.9159,30.0,222.0,14.78,15.66,15.66,15.66,15.66,1.053524,74.0,??,2016-12-27 10:24:32,0
338854,-490232,000002.SZ,19910305,CNY,14.86,14.79,14.79,14.79,14.79,-0.07,-0.4711,22.0,163.0,15.66,15.58,15.58,15.58,15.58,1.053524,74.0909,??,2016-12-27 10:24:32,0
338855,-490233,000002.SZ,19910306,CNY,14.79,14.72,14.72,14.72,14.72,-0.07,-0.4733,21.0,154.0,15.58,15.51,15.51,15.51,15.51,1.053524,73.3333,??,2016-12-27 10:24:32,0
338856,-490234,000002.SZ,19910307,CNY,14.72,14.65,14.65,14.65,14.65,-0.07,-0.4755,5.0,37.0,15.51,15.43,15.43,15.43,15.43,1.053524,74.0,??,2016-12-27 10:24:32,0
338857,-490235,000002.SZ,19910308,CNY,14.65,14.58,14.58,14.58,14.58,-0.07,-0.4778,10.0,73.0,15.43,15.36,15.36,15.36,15.36,1.053524,73.0,??,2016-12-27 10:24:32,0
338858,-490237,000002.SZ,19910311,CNY,14.51,14.44,14.44,14.44,14.44,-0.07,-0.4824,15.0,108.0,15.36,15.29,15.29,15.29,15.29,1.058607,72.0,??,2016-12-27 10:24:32,0
338859,-490238,000002.SZ,19910312,CNY,14.44,14.37,14.37,14.37,14.37,-0.07,-0.4848,13.0,93.0,15.29,15.21,15.21,15.21,15.21,1.058607,71.5385,??,2016-12-27 10:24:32,0
338860,-490239,000002.SZ,19910313,CNY,14.37,14.3,14.3,14.3,14.3,-0.07,-0.4871,39.0,279.0,15.21,15.14,15.14,15.14,15.14,1.058607,71.5385,??,2016-12-27 10:24:32,0
338862,-490240,000002.SZ,19910314,CNY,14.3,14.23,14.23,14.23,14.23,-0.07,-0.4895,32.0,228.0,15.14,15.06,15.06,15.06,15.06,1.058607,71.25,??,2016-12-27 10:24:32,0
338863,-490241,000002.SZ,19910315,CNY,14.23,14.16,14.16,14.16,14.16,-0.07,-0.4919,13.0,92.0,15.06,14.99,14.99,14.99,14.99,1.058607,70.7692,??,2016-12-27 10:24:32,0
338864,-490243,000002.SZ,19910318,CNY,14.09,14.02,14.02,14.02,14.02,-0.07,-0.4968,26.0,182.0,14.99,14.92,14.92,14.92,14.92,1.063866,70.0,??,2016-12-27 10:24:32,0
338865,-490244,000002.SZ,19910319,CNY,14.02,13.95,13.95,13.95,13.95,-0.07,-0.4993,15.0,105.0,14.92,14.84,14.84,14.84,14.84,1.063866,70.0,??,2016-12-27 10:24:32,0
338866,-490245,000002.SZ,19910320,CNY,13.95,13.88,13.88,13.88,13.88,-0.07,-0.5018,19.0,132.0,14.84,14.77,14.77,14.77,14.77,1.063866,69.4737,??,2016-12-27 10:24:32,0
338867,-490246,000002.SZ,19910321,CNY,13.88,13.81,13.81,13.81,13.81,-0.07,-0.5043,12.0,83.0,14.77,14.69,14.69,14.69,14.69,1.063866,69.1667,??,2016-12-27 10:24:32,0
338868,-490247,000002.SZ,19910322,CNY,13.81,13.74,13.74,13.74,13.74,-0.07,-0.5069,10.0,69.0,14.69,14.62,14.62,14.62,14.62,1.063866,69.0,??,2016-12-27 10:24:32,0
338869,-490249,000002.SZ,19910325,CNY,13.67,13.6,13.6,13.6,13.6,-0.07,-0.5121,4.0,27.0,14.62,14.54,14.54,14.54,14.54,1.069314,67.5,??,2016-12-27 10:24:32,0
338871,-490250,000002.SZ,19910326,CNY,13.6,13.53,13.53,13.53,13.53,-0.07,-0.5147,4.0,27.0,14.54,14.47,14.47,14.47,14.47,1.069314,67.5,??,2016-12-27 10:24:32,0
338872,-490251,000002.SZ,19910327,CNY,13.53,13.46,13.46,13.46,13.46,-0.07,-0.5174,90.0,606.0,14.47,14.39,14.39,14.39,14.39,1.069314,67.3333,??,2016-12-27 10:24:32,0
338873,-490252,000002.SZ,19910328,CNY,13.46,13.39,13.39,13.39,13.39,-0.07,-0.5201,4.0,27.0,14.39,14.32,14.32,14.32,14.32,1.069314,67.5,??,2016-12-27 10:24:32,0
338874,-490253,000002.SZ,19910329,CNY,13.39,13.18,13.18,13.18,13.18,-0.21,-1.5683,12.0,79.0,14.32,14.09,14.09,14.09,14.09,1.069314,65.8333,??,2016-12-27 10:24:32,0
338875,-490255,000002.SZ,19910402,CNY,13.25,13.11,13.11,13.11,13.11,-0.14,-1.0566,14.0,92.0,14.09,13.94,13.94,13.94,13.94,1.063665,65.7143,??,2016-12-27 10:24:32,0
338876,-490256,000002.SZ,19910403,CNY,13.11,13.04,13.04,13.04,13.04,-0.07,-0.5339,11.0,72.0,13.94,13.87,13.87,13.87,13.87,1.063665,65.4545,??,2016-12-27 10:24:32,0
338877,-490257,000002.SZ,19910404,CNY,13.04,12.97,12.97,12.97,12.97,-0.07,-0.5368,7.0,45.0,13.87,13.8,13.8,13.8,13.8,1.063665,64.2857,??,2016-12-27 10:24:32,0
338878,-490258,000002.SZ,19910405,CNY,12.97,12.91,12.91,12.91,12.91,-0.06,-0.4626,14.0,90.0,13.8,13.73,13.73,13.73,13.73,1.063665,64.2857,??,2016-12-27 10:24:32,0
338880,-490260,000002.SZ,19910408,CNY,12.85,12.79,12.79,12.79,12.79,-0.06,-0.4669,2.0,13.0,13.73,13.67,13.67,13.67,13.67,1.068631,65.0,??,2016-12-27 10:24:32,0
338881,-490261,000002.SZ,19910409,CNY,12.79,12.73,12.73,12.73,12.73,-0.06,-0.4691,1.0,6.0,13.67,13.6,13.6,13.6,13.6,1.068631,60.0,??,2016-12-27 10:24:32,0
338882,-490262,000002.SZ,19910410,CNY,12.73,12.67,12.67,12.67,12.67,-0.06,-0.4713,4.0,25.0,13.6,13.54,13.54,13.54,13.54,1.068631,62.5,??,2016-12-27 10:24:32,0
338883,-490263,000002.SZ,19910411,CNY,12.67,12.61,12.61,12.61,12.61,-0.06,-0.4736,2.0,13.0,13.54,13.48,13.48,13.48,13.48,1.068631,65.0,??,2016-12-27 10:24:32,0
338884,-490264,000002.SZ,19910412,CNY,12.61,12.55,12.55,12.55,12.55,-0.06,-0.4758,7.0,44.0,13.48,13.41,13.41,13.41,13.41,1.068631,62.8571,??,2016-12-27 10:24:32,0
338885,-490266,000002.SZ,19910416,CNY,12.49,12.37,12.37,12.37,12.37,-0.12,-0.9608,3.0,18.0,13.41,13.28,13.28,13.28,13.28,1.073765,60.0,??,2016-12-27 10:24:32,0
338886,-490267,000002.SZ,19910417,CNY,12.37,12.31,12.31,12.31,12.31,-0.06,-0.485,2.0,12.0,13.28,13.22,13.22,13.22,13.22,1.073765,60.0,??,2016-12-27 10:24:32,0
338887,-490268,000002.SZ,19910418,CNY,12.31,12.31,12.31,12.31,12.31,0.0,0.0,0.0,0.0,13.22,13.22,13.22,13.22,13.22,1.073765,12.31,??,2016-12-27 10:24:32,0
338888,-490269,000002.SZ,19910419,CNY,12.31,12.19,12.19,12.19,12.19,-0.12,-0.9748,3.0,18.0,13.22,13.09,13.09,13.09,13.09,1.073765,60.0,??,2016-12-27 10:24:32,0
338890,-490271,000002.SZ,19910422,CNY,12.19,12.19,12.19,12.19,12.19,0.0,0.0,0.0,0.0,13.09,13.09,13.09,13.09,13.09,1.073765,12.19,??,2016-12-27 10:24:32,0
338891,-490272,000002.SZ,19910423,CNY,12.19,12.01,12.01,12.01,12.01,-0.18,-1.4766,1.0,6.0,13.09,12.9,12.9,12.9,12.9,1.073765,60.0,??,2016-12-27 10:24:32,0
338892,-490273,000002.SZ,19910424,CNY,12.01,11.95,11.95,11.95,11.95,-0.06,-0.4996,1.0,6.0,12.9,12.83,12.83,12.83,12.83,1.073765,60.0,??,2016-12-27 10:24:32,0
338893,-490274,000002.SZ,19910425,CNY,11.95,11.89,11.89,11.89,11.89,-0.06,-0.5021,2.0,12.0,12.83,12.77,12.77,12.77,12.77,1.073765,60.0,??,2016-12-27 10:24:32,0
338894,-490275,000002.SZ,19910426,CNY,11.89,11.83,11.83,11.83,11.83,-0.06,-0.5046,4.0,24.0,12.77,12.7,12.7,12.7,12.7,1.073765,60.0,??,2016-12-27 10:24:32,0
338895,-490277,000002.SZ,19910429,CNY,11.83,11.71,11.71,11.71,11.71,-0.12,-1.0144,5.0,29.0,12.7,12.57,12.57,12.57,12.57,1.073765,58.0,??,2016-12-27 10:24:32,0
338896,-490278,000002.SZ,19910430,CNY,11.71,11.65,11.65,11.65,11.65,-0.06,-0.5124,6.0,35.0,12.57,12.51,12.51,12.51,12.51,1.073765,58.3333,??,2016-12-27 10:24:32,0
338897,-490279,000002.SZ,19910502,CNY,11.65,11.59,11.59,11.59,11.59,-0.06,-0.515,6.0,35.0,12.51,12.44,12.44,12.44,12.44,1.073765,58.3333,??,2016-12-27 10:24:32,0
338899,-490280,000002.SZ,19910503,CNY,11.59,11.53,11.53,11.53,11.53,-0.06,-0.5177,5.0,29.0,12.44,12.38,12.38,12.38,12.38,1.073765,58.0,??,2016-12-27 10:24:32,0
338900,-490282,000002.SZ,19910506,CNY,11.47,11.47,11.47,11.47,11.47,0.0,0.0,0.0,0.0,12.38,12.38,12.38,12.38,12.38,1.079382,11.47,??,2016-12-27 10:24:32,0
338901,-490283,000002.SZ,19910507,CNY,11.47,11.35,11.35,11.35,11.35,-0.12,-1.0462,10.0,57.0,12.38,12.25,12.25,12.25,12.25,1.079382,57.0,??,2016-12-27 10:24:32,0
338902,-490284,000002.SZ,19910508,CNY,11.35,11.29,11.29,11.29,11.29,-0.06,-0.5286,20.0,113.0,12.25,12.19,12.19,12.19,12.19,1.079382,56.5,??,2016-12-27 10:24:32,0
338903,-490285,000002.SZ,19910509,CNY,11.29,11.23,11.23,11.23,11.23,-0.06,-0.5314,87.0,481.0,12.19,12.12,12.12,12.12,12.12,1.079382,55.2874,??,2016-12-27 10:24:32,0
338904,-490286,000002.SZ,19910510,CNY,11.23,11.17,11.17,11.17,11.17,-0.06,-0.5343,49.0,274.0,12.12,12.06,12.06,12.06,12.06,1.079382,55.9184,??,2016-12-27 10:24:32,0
338905,-490288,000002.SZ,19910513,CNY,11.11,11.05,11.05,11.05,11.05,-0.06,-0.5401,87.0,481.0,12.06,11.99,11.99,11.99,11.99,1.085211,55.2874,??,2016-12-27 10:24:32,0
338906,-490289,000002.SZ,19910514,CNY,11.05,10.99,11.11,10.99,10.99,-0.06,-0.543,205.0,1133.0,11.99,11.93,12.06,11.93,11.93,1.085211,55.2683,??,2016-12-27 10:24:32,0
338908,-490290,000002.SZ,19910515,CNY,10.99,11.17,11.17,11.17,11.17,0.18,1.6379,116.0,648.0,11.93,12.12,12.12,12.12,12.12,1.085211,55.8621,??,2016-12-27 10:24:32,0
338909,-490291,000002.SZ,19910516,CNY,11.17,11.23,11.23,11.23,11.23,0.06,0.5372,92.0,516.0,12.12,12.19,12.19,12.19,12.19,1.085211,56.087,??,2016-12-27 10:24:32,0
338910,-490292,000002.SZ,19910517,CNY,11.23,11.29,11.29,11.29,11.29,0.06,0.5343,378.0,2134.0,12.19,12.25,12.25,12.25,12.25,1.085211,56.455,??,2016-12-27 10:24:32,0
338911,-490294,000002.SZ,19910520,CNY,11.35,11.41,11.41,11.41,11.41,0.06,0.5286,533.0,3041.0,12.25,12.32,12.32,12.32,12.32,1.079474,57.0544,??,2016-12-27 10:24:32,0
338912,-490295,000002.SZ,19910521,CNY,11.41,11.47,11.47,11.47,11.47,0.06,0.5259,383.0,2196.0,12.32,12.38,12.38,12.38,12.38,1.079474,57.3368,??,2016-12-27 10:24:32,0
338913,-490296,000002.SZ,19910522,CNY,11.47,11.53,11.53,11.53,11.53,0.06,0.5231,488.0,2813.0,12.38,12.45,12.45,12.45,12.45,1.079474,57.6434,??,2016-12-27 10:24:32,0
338914,-490297,000002.SZ,19910523,CNY,11.53,11.59,11.59,11.59,11.59,0.06,0.5204,312.0,1791.0,12.45,12.51,12.51,12.51,12.51,1.079474,57.4038,??,2016-12-27 10:24:32,0
338915,-490298,000002.SZ,19910524,CNY,11.59,11.41,11.41,11.41,11.41,-0.18,-1.5531,41.0,804.0,12.51,12.32,12.32,12.32,12.32,1.079474,196.0976,??,2016-12-27 10:24:32,0
338917,-490300,000002.SZ,19910527,CNY,11.35,11.29,11.29,11.29,11.29,-0.06,-0.5286,253.0,1426.0,12.32,12.25,12.25,12.25,12.25,1.08518,56.3636,??,2016-12-27 10:24:32,0
338918,-490301,000002.SZ,19910528,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338919,-490302,000002.SZ,19910529,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338920,-490303,000002.SZ,19910530,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338921,-490304,000002.SZ,19910531,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338922,-490306,000002.SZ,19910603,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338923,-490307,000002.SZ,19910604,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338924,-490308,000002.SZ,19910605,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338925,-490309,000002.SZ,19910606,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338927,-490310,000002.SZ,19910607,CNY,11.29,11.29,11.29,11.29,11.29,0.0,0.0,0.0,0.0,12.25,12.25,12.25,12.25,12.25,1.08518,11.29,??,2016-12-27 10:24:32,0
338928,-490312,000002.SZ,19910610,CNY,7.95,7.5,7.5,7.5,7.5,-0.45,-5.6604,15.0,47.0,12.25,11.56,11.56,11.56,11.56,1.541093,31.3333,??,2016-12-27 10:24:32,0
338929,-490313,000002.SZ,19910611,CNY,7.5,6.2,7.75,6.1,6.2,-1.3,-17.3333,173.0,613.0,11.56,9.55,11.94,9.4,9.55,1.541093,35.4335,??,2016-12-27 10:24:32,0
338930,-490314,000002.SZ,19910612,CNY,6.2,7.85,8.05,7.6,7.85,1.65,26.6129,252.0,996.0,9.55,12.1,12.41,11.71,12.1,1.541093,39.5238,??,2016-12-27 10:24:32,0
338931,-490315,000002.SZ,19910613,CNY,7.85,7.75,7.75,7.4,7.75,-0.1,-1.2739,198.0,746.0,12.1,11.94,11.94,11.4,11.94,1.541093,37.6768,??,2016-12-27 10:24:32,0
338932,-490316,000002.SZ,19910614,CNY,7.75,7.4,7.4,6.8,7.4,-0.35,-4.5161,157.0,556.0,11.94,11.4,11.4,10.48,11.4,1.541093,35.414,??,2016-12-27 10:24:32,0
338933,-490318,000002.SZ,19910617,CNY,6.9,6.55,6.8,6.5,6.55,-0.35,-5.0725,104.0,344.0,11.4,10.83,11.24,10.74,10.83,1.652766,33.0769,??,2016-12-27 10:24:32,0
338934,-490319,000002.SZ,19910618,CNY,6.55,6.75,6.9,6.7,6.75,0.2,3.0534,140.0,478.0,10.83,11.16,11.4,11.07,11.16,1.652766,34.1429,??,2016-12-27 10:24:32,0
338936,-490320,000002.SZ,19910619,CNY,6.75,6.8,7.0,6.7,6.8,0.05,0.7407,238.0,816.0,11.16,11.24,11.57,11.07,11.24,1.652766,34.2857,??,2016-12-27 10:24:32,0
338937,-490321,000002.SZ,19910620,CNY,6.8,6.8,6.8,6.5,6.8,0.0,0.0,243.0,809.0,11.24,11.24,11.24,10.74,11.24,1.652766,33.2922,??,2016-12-27 10:24:32,0
338938,-490322,000002.SZ,19910621,CNY,6.8,6.65,6.65,6.5,6.65,-0.15,-2.2059,166.0,544.0,11.24,10.99,10.99,10.74,10.99,1.652766,32.7711,??,2016-12-27 10:24:32,0
338939,-490324,000002.SZ,19910624,CNY,6.5,6.3,6.45,6.05,6.3,-0.2,-3.0769,2667.0,820.0,10.99,10.65,10.91,10.23,10.65,1.690907,3.0746,??,2016-12-27 10:24:32,0
338940,-490325,000002.SZ,19910625,CNY,6.3,6.0,6.3,6.0,6.0,-0.3,-4.7619,221.0,676.0,10.65,10.15,10.65,10.15,10.15,1.690907,30.5882,??,2016-12-27 10:24:32,0
338941,-490326,000002.SZ,19910626,CNY,6.0,6.1,6.4,6.1,6.1,0.1,1.6667,231.0,724.0,10.15,10.31,10.82,10.31,10.31,1.690907,31.342,??,2016-12-27 10:24:32,0
338942,-490327,000002.SZ,19910627,CNY,6.1,6.4,6.6,6.4,6.4,0.3,4.918,404.0,1315.0,10.31,10.82,11.16,10.82,10.82,1.690907,32.5495,??,2016-12-27 10:24:32,0
338943,-490328,000002.SZ,19910628,CNY,6.4,6.55,6.6,6.5,6.55,0.15,2.3438,444.0,1457.0,10.82,11.08,11.16,10.99,11.08,1.690907,32.8153,??,2016-12-27 10:24:32,0
338945,-490330,000002.SZ,19910701,CNY,6.55,6.6,6.65,6.4,6.6,0.05,0.7634,415.0,1362.0,11.08,11.16,11.24,10.82,11.16,1.690907,32.8193,??,2016-12-27 10:24:32,0
338946,-490331,000002.SZ,19910702,CNY,6.6,6.5,6.55,6.0,6.5,-0.1,-1.5152,143.0,455.0,11.16,10.99,11.08,10.15,10.99,1.690907,31.8182,??,2016-12-27 10:24:32,0
338947,-490332,000002.SZ,19910703,CNY,6.5,6.2,6.35,6.1,6.2,-0.3,-4.6154,259.0,809.0,10.99,10.48,10.74,10.31,10.48,1.690907,31.2355,??,2016-12-27 10:24:32,0
338948,-490333,000002.SZ,19910704,CNY,6.2,6.3,6.35,6.1,6.3,0.1,1.6129,307.0,953.0,10.48,10.65,10.74,10.31,10.65,1.690907,31.0423,??,2016-12-27 10:24:32,0
338949,-490334,000002.SZ,19910705,CNY,6.3,6.15,6.2,6.0,6.1,-0.2,-3.1746,429.0,1296.0,10.65,10.4,10.48,10.15,10.31,1.690907,30.2098,??,2016-12-27 10:24:32,0
338950,-490336,000002.SZ,19910708,CNY,6.1,6.0,6.05,5.45,6.0,-0.1,-1.6393,271.0,769.0,10.31,10.15,10.23,9.22,10.15,1.690907,28.3764,??,2016-12-27 10:24:32,0
338951,-490337,000002.SZ,19910709,CNY,6.0,5.3,5.3,4.8,5.2,-0.8,-13.3333,311.0,779.0,10.15,8.96,8.96,8.12,8.79,1.690907,25.0482,??,2016-12-27 10:24:32,0
338952,-490338,000002.SZ,19910710,CNY,5.2,5.2,5.45,5.2,5.2,0.0,0.0,395.0,1057.0,8.79,8.79,9.22,8.79,8.79,1.690907,26.7595,??,2016-12-27 10:24:32,0
338953,-490339,000002.SZ,19910711,CNY,5.2,5.3,5.4,5.0,5.3,0.1,1.9231,444.0,1155.0,8.79,8.96,9.13,8.45,8.96,1.690907,26.0135,??,2016-12-27 10:24:32,0
338955,-490340,000002.SZ,19910712,CNY,5.3,5.1,5.1,4.8,5.0,-0.3,-5.6604,459.0,1146.0,8.96,8.62,8.62,8.12,8.45,1.690907,24.9673,??,2016-12-27 10:24:32,0
338956,-490342,000002.SZ,19910715,CNY,5.0,5.5,5.5,4.8,5.05,0.05,1.0,348.0,849.0,8.45,9.3,9.3,8.12,8.54,1.690907,24.3966,??,2016-12-27 10:24:32,0
338957,-490343,000002.SZ,19910716,CNY,5.05,4.85,4.9,4.7,4.85,-0.2,-3.9604,465.0,1110.0,8.54,8.2,8.29,7.95,8.2,1.690907,23.871,??,2016-12-27 10:24:32,0
338958,-490344,000002.SZ,19910717,CNY,4.85,4.6,4.65,4.6,4.6,-0.25,-5.1546,303.0,677.0,8.2,7.78,7.86,7.78,7.78,1.690907,22.3432,??,2016-12-27 10:24:32,0
338959,-490345,000002.SZ,19910718,CNY,4.6,4.6,5.8,4.5,4.6,0.0,0.0,553.0,1455.0,7.78,7.78,9.81,7.61,7.78,1.690907,26.311,??,2016-12-27 10:24:32,0
338960,-490346,000002.SZ,19910719,CNY,4.6,5.65,6.3,5.4,5.65,1.05,22.8261,837.0,2451.0,7.78,9.55,10.65,9.13,9.55,1.690907,29.2832,??,2016-12-27 10:24:32,0
338961,-490348,000002.SZ,19910722,CNY,5.5,5.4,5.55,5.25,5.3,-0.2,-3.6364,544.0,1455.0,9.55,9.38,9.64,9.12,9.21,1.737022,26.7463,??,2016-12-27 10:24:32,0
338962,-490349,000002.SZ,19910723,CNY,5.3,5.3,5.5,5.3,5.3,0.0,0.0,565.0,1536.0,9.21,9.21,9.55,9.21,9.21,1.737022,27.1858,??,2016-12-27 10:24:32,0
338964,-490350,000002.SZ,19910724,CNY,5.3,5.4,5.45,5.3,5.4,0.1,1.8868,259.0,695.0,9.21,9.38,9.47,9.21,9.38,1.737022,26.834,??,2016-12-27 10:24:32,0
338965,-490351,000002.SZ,19910725,CNY,5.4,5.4,5.4,5.25,5.4,0.0,0.0,312.0,830.0,9.38,9.38,9.38,9.12,9.38,1.737022,26.6026,??,2016-12-27 10:24:32,0
338966,-490352,000002.SZ,19910726,CNY,5.4,5.25,5.35,5.15,5.25,-0.15,-2.7778,339.0,885.0,9.38,9.12,9.29,8.95,9.12,1.737022,26.1062,??,2016-12-27 10:24:32,0
338967,-490354,000002.SZ,19910729,CNY,5.2,5.2,5.25,4.9,5.1,-0.1,-1.9231,456.0,1140.0,9.12,9.12,9.21,8.59,8.94,1.753725,25.0,??,2016-12-27 10:24:32,0
338968,-490355,000002.SZ,19910730,CNY,5.1,5.1,5.1,4.9,5.0,-0.1,-1.9608,259.0,640.0,8.94,8.94,8.94,8.59,8.77,1.753725,24.7104,??,2016-12-27 10:24:32,0
338969,-490356,000002.SZ,19910731,CNY,5.0,5.0,5.2,4.95,4.95,-0.05,-1.0,331.0,842.0,8.77,8.77,9.12,8.68,8.68,1.753725,25.4381,??,2016-12-27 10:24:32,0
338970,-490357,000002.SZ,19910801,CNY,4.95,5.15,5.3,5.15,5.15,0.2,4.0404,332.0,1044.0,8.68,9.03,9.29,9.03,9.03,1.753725,31.4458,??,2016-12-27 10:24:32,0
338971,-490358,000002.SZ,19910802,CNY,5.15,5.25,5.3,5.15,5.3,0.15,2.9126,412.0,1082.0,9.03,9.21,9.29,9.03,9.29,1.753725,26.2621,??,2016-12-27 10:24:32,0
338973,-490360,000002.SZ,19910805,CNY,5.25,5.25,5.3,5.2,5.25,0.0,0.0,227.0,594.0,9.29,9.29,9.38,9.21,9.29,1.770427,26.1674,??,2016-12-27 10:24:32,0
338974,-490361,000002.SZ,19910806,CNY,5.25,5.2,5.25,5.15,5.2,-0.05,-0.9524,318.0,828.0,9.29,9.21,9.29,9.12,9.21,1.770427,26.0377,??,2016-12-27 10:24:32,0
