,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
1436633,{0F335846-0227-483C-A276-0644AE520851},300382.SZ,20161111,CNY,52.48,52.96,53.48,52.06,52.48,0.0,0.0,8256.88,43222.571,118.94,120.02,121.2,117.98,118.94,2.266308,52.3473,??,2016-11-11 15:26:31,0
1456813,{0FF08960-F998-4A42-9EBA-9870CC5B2F34},300382.SZ,20140214,CNY,63.36,62.38,66.76,61.09,65.97,2.61,4.1193,27432.0,176903.5008,63.36,62.38,66.76,61.09,65.97,1.0,64.488,??,2016-12-27 12:12:09,0
1460689,{10159C01-5633-4EA5-894B-7223D3788318},300382.SZ,20140408,CNY,51.4,51.4,52.25,50.41,52.14,0.74,1.4397,6125.6,31496.4322,51.4,51.4,52.25,50.41,52.14,1.0,51.4177,??,2016-12-27 12:14:24,0
1462674,{10281996-9A10-48ED-9E0D-B7D3ADF02242},300382.SZ,20150922,CNY,29.9,29.9,30.6,29.07,29.94,0.04,0.1338,12805.39,38428.6539,66.89,66.89,68.45,65.03,66.98,2.237028,30.0097,??,2016-12-27 12:49:23,0
1464861,{103C9935-BF9E-43E0-9AFA-DB59F8FAAC0E},300382.SZ,20141009,CNY,65.98,66.1,66.14,64.23,65.29,-0.69,-1.0458,6961.94,45443.4333,66.53,66.65,66.69,64.76,65.83,1.0083,65.2741,??,2016-12-27 12:23:05,0
1467046,{1051FEF9-CA48-437C-AE88-A8B3A21AD606},300382.SZ,20140417,CNY,51.4,51.8,52.68,51.69,52.02,0.62,1.2062,4153.54,21728.2824,51.4,51.8,52.68,51.69,52.02,1.0,52.3127,??,2016-12-27 12:14:51,0
1478159,{10BCE029-F637-4CA1-9D1B-1000E553B9DE},300382.SZ,20140725,CNY,60.24,59.5,66.26,59.19,60.9,0.66,1.0956,16264.01,99660.8457,60.74,59.99,66.81,59.68,61.41,1.0083,61.2769,XD,2016-12-27 12:19:34,0
1495384,{116279E1-ED37-4C5F-8E30-EFCCCE1C041B},300382.SZ,20140630,CNY,64.8,64.85,66.88,62.16,65.0,0.2,0.3086,16889.31,109568.4507,64.8,64.85,66.88,62.16,65.0,1.0,64.8744,??,2016-12-27 12:18:34,0
1497976,{117C7054-4793-45F4-9C41-D34606C62AC7},300382.SZ,20150508,CNY,104.98,105.9,113.5,105.9,112.99,8.01,7.63,8089.81,89400.8325,105.85,106.78,114.44,106.78,113.93,1.0083,110.5104,??,2016-12-27 12:39:32,0
1504958,{11C083BA-80C1-41FA-A598-5E92600122CA},300382.SZ,20150624,CNY,64.85,64.88,71.27,64.88,68.98,4.13,6.3685,16050.31,109016.7195,145.07,145.14,159.43,145.14,154.31,2.237028,67.9219,??,2016-12-27 12:42:54,0
1526824,{12857CE2-92BC-476B-8D22-782A569D020A},300382.SZ,20150818,CNY,43.85,44.04,46.46,40.1,41.79,-2.06,-4.6978,24173.45,107616.6972,98.09,98.52,103.93,89.7,93.49,2.237028,44.5186,??,2016-12-27 12:46:28,0
1527316,{128A1C3E-D449-47DB-90D2-57E748EFAEF3},300382.SZ,20150514,CNY,118.0,118.99,126.2,118.0,125.5,7.5,6.3559,11022.13,135499.316,118.98,119.98,127.25,118.98,126.54,1.0083,122.9339,??,2016-12-27 12:39:47,0
1529497,{128F301F-CCCC-11E6-9014-4437E6DAC6D1},300382.SZ,20161228,CNY,49.01,49.55,49.68,48.0,48.36,-0.65,-1.3263,6745.71,32743.875,111.07,112.3,112.59,108.78,109.6,2.266308,48.5403,??,2016-12-28 15:10:12,0
1534976,{12C17E93-34F0-41E1-9544-76058080CC02},300382.SZ,20150916,CNY,25.84,26.0,28.42,26.0,28.16,2.32,8.9783,10242.96,27950.0166,57.8,58.16,63.58,58.16,62.99,2.237028,27.2871,??,2016-12-27 12:48:56,0
1572029,{1403F4DE-464B-468D-AB1A-63EEDC988623},300382.SZ,20150703,CNY,49.5,45.5,48.0,44.55,44.55,-4.95,-10.0,11082.26,50569.6303,110.73,101.78,107.38,99.66,99.66,2.237028,45.6312,??,2016-12-27 12:43:13,0
1582429,{14674DD1-71A0-4F70-A083-3986695F722F},300382.SZ,20150714,CNY,43.73,48.1,48.1,48.1,48.1,4.37,9.9931,3144.41,15124.6121,97.83,107.6,107.6,107.6,107.6,2.237028,48.1,??,2016-12-27 12:43:35,0
1588409,{14A076F5-5121-4A75-A8DA-355979165BDB},300382.SZ,20140704,CNY,65.0,65.1,66.77,65.03,66.45,1.45,2.2308,13952.62,91997.7673,65.0,65.1,66.77,65.03,66.45,1.0,65.9358,??,2016-12-27 12:18:07,0
1592837,{14BA85CB-CC03-11E6-902D-4437E6DAC6D1},300382.SZ,20161227,CNY,48.9,49.5,49.63,48.91,49.01,0.11,0.2249,3927.0,19344.888,110.82,112.18,112.48,110.85,111.07,2.266308,49.2612,??,2016-12-27 15:28:15,0
1599961,{14FBA0BA-8EA0-4F6F-BB23-B4E2698DFBC5},300382.SZ,20140521,CNY,54.2,53.81,55.02,52.8,55.02,0.82,1.5129,4038.04,21893.9476,54.2,53.81,55.02,52.8,55.02,1.0,54.2192,??,2016-12-27 12:16:20,0
1603095,{15196133-EDC1-499A-AC12-0C370D83EAE1},300382.SZ,20140212,CNY,61.4,61.4,61.4,61.4,61.4,0.0,0.0,0.0,0.0,61.4,61.4,61.4,61.4,61.4,1.0,61.4,??,2016-12-27 12:11:52,0
1608938,{15481F78-C272-4058-8210-B55C9122C2C4},300382.SZ,20160311,CNY,29.0,28.3,29.18,28.3,29.12,0.12,0.4138,6223.69,17996.1548,64.87,63.31,65.28,63.31,65.14,2.237028,28.9156,??,2016-12-27 13:04:30,0
1634859,{163F06A1-6FE7-4286-A0A1-383797C40276},300382.SZ,20161028,CNY,50.0,50.15,50.99,49.1,49.99,-0.01,-0.02,15862.03,79323.8002,113.32,113.66,115.56,111.28,113.29,2.266308,50.0086,??,2016-12-27 13:30:13,0
1637248,{16552AE3-6D78-45DC-8E90-0957E6C61396},300382.SZ,20150511,CNY,112.99,113.01,124.29,112.01,123.6,10.61,9.3902,13955.93,166521.9133,113.93,113.95,125.32,112.94,124.63,1.0083,119.3198,??,2016-12-27 12:39:25,0
1649970,{16C3E299-7DE8-41C2-B1AF-0574563FD79F},300382.SZ,20160225,CNY,34.27,34.24,34.44,30.84,30.84,-3.43,-10.0088,17273.35,55494.7007,76.66,76.6,77.04,68.99,68.99,2.237028,32.1274,??,2016-12-27 13:03:07,0
1659907,{1712CE5E-DD4D-11E6-809A-6C0B84A6895D},300382.SZ,20170118,CNY,41.42,41.23,41.72,39.7,39.77,-1.65,-3.9836,5145.01,20764.854,93.87,93.44,94.55,89.97,90.13,2.266308,40.3592,??,2017-01-18 15:12:58,0
1667686,{175A210C-4A27-46E6-BB84-35CE31046CEF},300382.SZ,20160126,CNY,33.13,33.1,33.1,29.82,29.85,-3.28,-9.9004,13517.6,42033.7336,74.11,74.05,74.05,66.71,66.78,2.237028,31.0956,??,2016-12-27 13:00:29,0
1681157,{17D938F9-F0C6-4FF2-B938-488A071DE95B},300382.SZ,20150728,CNY,48.29,43.94,47.82,43.46,43.46,-4.83,-10.0021,19515.57,86384.0794,108.03,98.3,106.97,97.22,97.22,2.237028,44.2642,??,2016-12-27 12:45:06,0
1688748,{18216EEB-282B-44FA-942B-D8F0D26E55E1},300382.SZ,20160506,CNY,33.93,34.09,34.8,32.23,32.28,-1.65,-4.863,15878.16,53191.9161,75.9,76.26,77.85,72.1,72.21,2.237028,33.5001,??,2016-12-27 13:10:59,0
1693060,{1849DF8F-4067-4CBB-8FCA-221082B46586},300382.SZ,20150427,CNY,123.57,123.4,130.1,119.37,122.26,-1.31,-1.0601,9971.43,123158.8129,124.6,124.42,131.18,120.36,123.27,1.0083,123.5117,??,2016-12-27 12:38:42,0
1710357,{18EDA2D9-E610-4909-9D9B-1C8ED84E8727},300382.SZ,20141112,CNY,73.9,73.33,77.3,73.23,76.65,2.75,3.7212,16686.2,126834.1457,74.51,73.94,77.94,73.84,77.29,1.0083,76.0114,??,2016-12-27 12:24:44,0
1716350,{19226781-579E-420E-934E-3C6997344E1B},300382.SZ,20160331,CNY,35.25,35.2,35.2,34.0,34.21,-1.04,-2.9504,29317.78,101166.9272,78.86,78.74,78.74,76.06,76.53,2.237028,34.507,??,2016-12-27 13:06:31,0
1716894,{19278684-A512-4AA4-98F7-8CB0338BD319},300382.SZ,20150909,CNY,31.7,31.8,33.5,31.51,32.77,1.07,3.3754,20185.58,65822.7762,70.91,71.14,74.94,70.49,73.31,2.237028,32.6088,??,2016-12-27 12:48:29,0
1719488,{193008EF-E396-11E6-9CA9-4437E6DAC6D1},300382.SZ,20170126,CNY,41.15,41.4,41.49,41.0,41.08,-0.07,-0.1701,2961.66,12172.518,93.26,93.83,94.03,92.92,93.1,2.266308,41.1003,??,2017-01-26 15:26:15,0
1721080,{193BC020-1B9E-4759-ABC1-5B85D3B630FE},300382.SZ,20160930,CNY,46.34,46.2,47.6,46.1,46.3,-0.04,-0.0863,16058.7,75028.872,105.02,104.7,107.88,104.48,104.93,2.266308,46.7216,??,2016-12-27 13:27:16,0
1723557,{19537265-02AD-4F76-A6C4-BB18D8A3C898},300382.SZ,20151126,CNY,48.9,48.4,49.0,46.61,47.07,-1.83,-3.7423,28639.26,137048.0104,109.39,108.27,109.61,104.27,105.3,2.237028,47.8532,??,2016-12-27 12:54:16,0
1724909,{19604434-F77B-41D8-A981-794CA33D291F},300382.SZ,20151223,CNY,48.4,48.42,48.5,46.01,46.1,-2.3,-4.7521,23428.24,110323.1685,108.27,108.32,108.5,102.93,103.13,2.237028,47.0898,??,2016-12-27 12:56:56,0
1734952,{19C01966-4C76-4B6A-8359-33E1E287F7FA},300382.SZ,20140529,CNY,57.1,57.1,57.26,55.51,55.61,-1.49,-2.6095,5464.15,30687.4047,57.1,57.1,57.26,55.51,55.61,1.0,56.1614,??,2016-12-27 12:17:03,0
1736117,{19CAF755-B213-4EED-A9C8-BA3FFADB4B1D},300382.SZ,20160803,CNY,35.84,35.77,36.11,35.53,35.93,0.09,0.2511,4486.17,16080.0466,81.22,81.07,81.84,80.52,81.43,2.266308,35.8436,??,2016-12-27 13:20:46,0
1742468,{1A088744-F0C0-482E-ABF6-D78F00F23702},300382.SZ,20160222,CNY,34.58,35.01,35.39,34.51,35.2,0.62,1.7929,11396.9,39955.6232,77.36,78.32,79.17,77.2,78.74,2.237028,35.0583,??,2016-12-27 13:02:21,0
1743509,{1A12D8B7-3E3C-43EB-ADF0-2342D38FF607},300382.SZ,20140516,CNY,55.0,54.5,54.5,51.6,52.64,-2.36,-4.2909,9085.17,48085.1242,55.0,54.5,54.5,51.6,52.64,1.0,52.927,??,2016-12-27 12:16:05,0
1774500,{1B37ADF0-593A-4FB9-B2FE-937EC0F58E10},300382.SZ,20160804,CNY,35.93,36.1,36.28,35.71,35.82,-0.11,-0.3062,6279.32,22552.9399,81.43,81.81,82.22,80.93,81.18,2.266308,35.9162,??,2016-12-27 13:20:28,0
1780253,{1B63A779-F726-4C50-AC86-02E936991ACF},300382.SZ,20140918,CNY,62.29,62.23,62.23,61.2,61.83,-0.46,-0.7385,5281.22,32554.5759,62.81,62.75,62.75,61.71,62.34,1.0083,61.6422,??,2016-12-27 12:21:45,0
1817041,{1CB10F98-C815-11E6-BF9D-4437E6DAC6D1},300382.SZ,20161222,CNY,52.43,52.43,52.98,51.7,51.8,-0.63,-1.2016,4136.62,21587.478,118.82,118.82,120.07,117.17,117.39,2.266308,52.1863,??,2016-12-22 15:19:23,0
1818229,{1CBA453D-602F-4B59-A337-7B13E4CF71C1},300382.SZ,20160923,CNY,46.8,47.0,48.45,46.31,48.12,1.32,2.8205,24552.87,116672.8234,106.06,106.52,109.8,104.95,109.05,2.266308,47.519,??,2016-12-27 13:26:38,0
1820114,{1CCC272A-492B-43EA-ACDE-F4862215BE0B},300382.SZ,20141128,CNY,69.27,69.27,69.27,69.27,69.27,0.0,0.0,0.0,0.0,69.84,69.84,69.84,69.84,69.84,1.0083,69.27,??,2016-12-27 12:25:23,0
1828478,{1D1A2B04-BC14-438B-9E70-5B81FB371458},300382.SZ,20160106,CNY,40.02,40.42,41.07,39.53,41.07,1.05,2.6237,13674.2,55319.4842,89.53,90.42,91.87,88.43,91.87,2.237028,40.4554,??,2016-12-27 12:58:35,0
1836281,{1D62E0BD-F260-4B5F-816B-0377B060C72F},300382.SZ,20160718,CNY,37.02,37.3,37.98,37.0,37.85,0.83,2.242,11977.08,45028.3589,83.9,84.53,86.07,83.85,85.78,2.266308,37.5954,??,2016-12-27 13:18:37,0
1850348,{1DE974DF-CA15-4998-84B5-314AA81BE5D5},300382.SZ,20150915,CNY,28.44,27.44,28.99,25.8,25.84,-2.6,-9.1421,9132.19,24743.4239,63.62,61.38,64.85,57.72,57.8,2.237028,27.0947,??,2016-12-27 12:49:03,0
1854257,{1E0F4A95-33C6-4E4E-ABD6-7354D8CD4E50},300382.SZ,20140305,CNY,65.48,64.8,67.78,63.51,67.0,1.52,2.3213,20244.69,134237.9022,65.48,64.8,67.78,63.51,67.0,1.0,66.3077,??,2016-12-27 12:13:07,0
1857776,{1E3069C6-8B26-48C7-BAAC-1FEDDDF76CF9},300382.SZ,20150204,CNY,61.0,60.8,60.98,60.01,60.38,-0.62,-1.0164,2951.94,17863.8735,61.51,61.3,61.49,60.51,60.88,1.0083,60.5157,??,2016-12-27 12:34:46,0
1879730,{1EF588FA-0323-4B29-BF64-FC2DC518F97C},300382.SZ,20151229,CNY,47.35,47.07,47.29,45.48,47.2,-0.15,-0.3168,18326.92,84976.6907,105.92,105.3,105.79,101.74,105.59,2.237028,46.3671,??,2016-12-27 12:57:20,0
1880013,{1EF86795-E1E7-446D-BAAD-65BD6418155B},300382.SZ,20140818,CNY,62.08,62.08,62.76,61.55,62.14,0.06,0.0966,11053.93,68603.4338,62.6,62.6,63.28,62.06,62.66,1.0083,62.0625,??,2016-12-27 12:21:04,0
1881465,{1F06481B-1A31-4AB9-9C0A-84BD592003CD},300382.SZ,20140822,CNY,61.81,61.5,62.29,61.5,61.99,0.18,0.2912,5049.87,31276.3676,62.32,62.01,62.81,62.01,62.5,1.0083,61.935,??,2016-12-27 12:20:58,0
1883181,{1F134D69-844E-43F4-821E-998DFC57ECBA},300382.SZ,20160513,CNY,30.63,30.51,30.74,29.68,29.98,-0.65,-2.1221,6706.07,20285.7645,68.52,68.25,68.77,66.39,67.07,2.237028,30.2499,??,2016-12-27 13:11:33,0
