,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
34513,-134616,600626.SH,19930107,CNY,30.0,12.0,12.3,11.0,11.49,-18.51,-61.7,28505.0,32590.0,30.0,12.0,12.3,11.0,11.49,1.0,11.4331,??,2016-12-27 10:25:03,0
34514,-134617,600626.SH,19930108,CNY,11.49,11.8,11.8,11.32,11.4,-0.09,-0.7833,11495.0,13248.0,11.49,11.8,11.8,11.32,11.4,1.0,11.525,??,2016-12-27 10:25:03,0
34515,-134618,600626.SH,19930111,CNY,11.4,11.0,12.25,10.8,12.2,0.8,7.0175,14872.0,17434.0,11.4,11.0,12.25,10.8,12.2,1.0,11.7227,??,2016-12-27 10:25:03,0
34516,-134619,600626.SH,19930112,CNY,12.2,12.8,13.15,12.31,12.5,0.3,2.459,15476.0,19876.0,12.2,12.8,13.15,12.31,12.5,1.0,12.8431,??,2016-12-27 10:25:03,0
34517,-134620,600626.SH,19930113,CNY,12.5,12.2,12.95,12.2,12.74,0.24,1.92,7223.0,9079.0,12.5,12.2,12.95,12.2,12.74,1.0,12.5696,??,2016-12-27 10:25:03,0
34518,-134621,600626.SH,19930114,CNY,12.74,12.7,14.7,12.7,13.8,1.06,8.3203,15245.0,20187.0,12.74,12.7,14.7,12.7,13.8,1.0,13.2417,??,2016-12-27 10:25:03,0
34519,-134622,600626.SH,19930115,CNY,13.8,13.9,14.43,13.0,13.41,-0.39,-2.8261,12102.0,16606.0,13.8,13.9,14.43,13.0,13.41,1.0,13.7217,??,2016-12-27 10:25:03,0
34520,-134623,600626.SH,19930118,CNY,13.41,13.5,13.6,13.01,13.1,-0.31,-2.3117,4777.0,6332.0,13.41,13.5,13.6,13.01,13.1,1.0,13.2552,??,2016-12-27 10:25:03,0
34521,-134624,600626.SH,19930119,CNY,13.1,13.5,13.5,12.0,12.02,-1.08,-8.2443,6002.0,7498.0,13.1,13.5,13.5,12.0,12.02,1.0,12.4925,??,2016-12-27 10:25:03,0
34522,-134625,600626.SH,19930120,CNY,12.02,11.8,13.04,11.8,13.0,0.98,8.1531,5998.0,7569.0,12.02,11.8,13.04,11.8,13.0,1.0,12.6192,??,2016-12-27 10:25:03,0
34523,-134626,600626.SH,19930121,CNY,13.0,13.37,13.74,13.11,13.53,0.53,4.0769,10617.0,14299.0,13.0,13.37,13.74,13.11,13.53,1.0,13.468,??,2016-12-27 10:25:03,0
34524,-134627,600626.SH,19930122,CNY,13.53,13.6,14.0,13.6,13.66,0.13,0.9608,9877.0,13602.0,13.53,13.6,14.0,13.6,13.66,1.0,13.7714,??,2016-12-27 10:25:03,0
