,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
385305,-532823,000027.SZ,19930920,CNY,10.65,10.5,11.3,10.2,11.3,0.65,6.1033,12702.0,13734.0,10.65,10.5,11.3,10.2,11.3,1.0,10.8125,??,2016-12-27 10:24:49,0
385306,-532824,000027.SZ,19930921,CNY,11.3,11.3,11.5,10.8,10.95,-0.35,-3.0973,12066.0,13502.0,11.3,11.3,11.5,10.8,10.95,1.0,11.1901,??,2016-12-27 10:24:49,0
385307,-532825,000027.SZ,19930922,CNY,10.95,10.9,11.1,10.8,11.0,0.05,0.4566,5912.0,6475.0,10.95,10.9,11.1,10.8,11.0,1.0,10.9523,??,2016-12-27 10:24:49,0
385308,-532826,000027.SZ,19930923,CNY,11.0,11.1,11.3,11.0,11.0,0.0,0.0,7465.0,8340.0,11.0,11.1,11.3,11.0,11.0,1.0,11.1721,??,2016-12-27 10:24:49,0
385309,-532827,000027.SZ,19930924,CNY,11.0,10.85,10.85,9.6,10.45,-0.55,-5.0,7362.0,7675.0,11.0,10.85,10.85,9.6,10.45,1.0,10.4252,??,2016-12-27 10:24:49,0
385310,-532828,000027.SZ,19930927,CNY,10.45,10.25,10.55,10.15,10.3,-0.15,-1.4354,2809.0,2908.0,10.45,10.25,10.55,10.15,10.3,1.0,10.3524,??,2016-12-27 10:24:49,0
385311,-532829,000027.SZ,19930929,CNY,10.3,10.15,10.3,9.8,10.15,-0.15,-1.4563,9876.0,9945.0,10.3,10.15,10.3,9.8,10.15,1.0,10.0699,??,2016-12-27 10:24:49,0
385313,-532830,000027.SZ,19930930,CNY,10.15,10.2,10.2,10.0,10.05,-0.1,-0.9852,4262.0,4283.0,10.15,10.2,10.2,10.0,10.05,1.0,10.0493,??,2016-12-27 10:24:49,0
385314,-532831,000027.SZ,19931004,CNY,10.05,10.05,10.25,10.0,10.1,0.05,0.4975,8582.0,8629.0,10.05,10.05,10.25,10.0,10.1,1.0,10.0548,??,2016-12-27 10:24:49,0
385315,-532832,000027.SZ,19931005,CNY,10.1,10.2,10.3,10.0,10.0,-0.1,-0.9901,10200.0,10383.0,10.1,10.2,10.3,10.0,10.0,1.0,10.1794,??,2016-12-27 10:24:49,0
385316,-532833,000027.SZ,19931006,CNY,10.0,10.0,10.1,9.8,9.9,-0.1,-1.0,3864.0,3835.0,10.0,10.0,10.1,9.8,9.9,1.0,9.9249,??,2016-12-27 10:24:49,0
385317,-532834,000027.SZ,19931007,CNY,9.9,9.9,10.0,9.8,9.85,-0.05,-0.5051,3837.0,3793.0,9.9,9.9,10.0,9.8,9.85,1.0,9.8853,??,2016-12-27 10:24:49,0
385318,-532835,000027.SZ,19931008,CNY,9.85,9.9,10.0,9.6,9.65,-0.2,-2.0305,5323.0,5175.0,9.85,9.9,10.0,9.6,9.65,1.0,9.722,??,2016-12-27 10:24:49,0
385319,-532836,000027.SZ,19931011,CNY,9.65,9.9,10.0,9.6,9.65,0.0,0.0,5323.0,5175.0,9.65,9.9,10.0,9.6,9.65,1.0,9.722,??,2016-12-27 10:24:49,0
385320,-532837,000027.SZ,19931012,CNY,9.65,9.5,9.6,9.5,9.55,-0.1,-1.0363,4491.0,4283.0,9.65,9.5,9.6,9.5,9.55,1.0,9.5369,??,2016-12-27 10:24:49,0
385321,-532838,000027.SZ,19931013,CNY,9.55,9.55,9.65,9.3,9.4,-0.15,-1.5707,3336.0,3155.0,9.55,9.55,9.65,9.3,9.4,1.0,9.4574,??,2016-12-27 10:24:49,0
385322,-532839,000027.SZ,19931014,CNY,9.4,9.3,9.3,9.15,9.25,-0.15,-1.5957,5557.0,5121.0,9.4,9.3,9.3,9.15,9.25,1.0,9.2154,??,2016-12-27 10:24:49,0
385324,-532840,000027.SZ,19931015,CNY,9.25,9.25,9.4,9.15,9.4,0.15,1.6216,3750.0,3481.0,9.25,9.25,9.4,9.15,9.4,1.0,9.2827,??,2016-12-27 10:24:49,0
385325,-532841,000027.SZ,19931018,CNY,9.4,9.4,9.4,9.0,9.1,-0.3,-3.1915,4641.0,4223.0,9.4,9.4,9.4,9.0,9.1,1.0,9.0993,??,2016-12-27 10:24:49,0
385326,-532842,000027.SZ,19931019,CNY,9.1,9.1,9.2,8.9,9.1,0.0,0.0,3806.0,3438.0,9.1,9.1,9.2,8.9,9.1,1.0,9.0331,??,2016-12-27 10:24:49,0
385327,-532843,000027.SZ,19931020,CNY,9.1,9.05,9.1,8.95,9.0,-0.1,-1.0989,3269.0,2941.0,9.1,9.05,9.1,8.95,9.0,1.0,8.9966,??,2016-12-27 10:24:49,0
385328,-532844,000027.SZ,19931021,CNY,9.0,8.95,9.05,8.9,8.9,-0.1,-1.1111,2962.0,2643.0,9.0,8.95,9.05,8.9,8.9,1.0,8.923,??,2016-12-27 10:24:49,0
385329,-532845,000027.SZ,19931022,CNY,8.9,8.8,8.9,8.7,8.8,-0.1,-1.1236,4010.0,3512.0,8.9,8.8,8.9,8.7,8.8,1.0,8.7581,??,2016-12-27 10:24:49,0
385330,-532846,000027.SZ,19931025,CNY,8.8,8.8,8.85,8.35,8.45,-0.35,-3.9773,4052.0,3436.0,8.8,8.8,8.85,8.35,8.45,1.0,8.4798,??,2016-12-27 10:24:49,0
385331,-532847,000027.SZ,19931026,CNY,8.45,8.45,8.45,8.0,8.4,-0.05,-0.5917,4464.0,3647.0,8.45,8.45,8.45,8.0,8.4,1.0,8.1698,??,2016-12-27 10:24:49,0
385332,-532848,000027.SZ,19931027,CNY,8.4,8.45,8.6,8.2,8.4,0.0,0.0,5850.0,4897.0,8.4,8.45,8.6,8.2,8.4,1.0,8.3709,??,2016-12-27 10:24:49,0
385333,-532849,000027.SZ,19931028,CNY,8.4,8.4,8.6,8.25,8.6,0.2,2.381,4810.0,4061.0,8.4,8.4,8.6,8.25,8.6,1.0,8.4428,??,2016-12-27 10:24:49,0
385335,-532850,000027.SZ,19931029,CNY,8.6,8.65,8.8,8.5,8.5,-0.1,-1.1628,6969.0,6042.0,8.6,8.65,8.8,8.5,8.5,1.0,8.6698,??,2016-12-27 10:24:49,0
385336,-532851,000027.SZ,19931101,CNY,8.5,8.45,8.45,8.2,8.35,-0.15,-1.7647,1709.0,1420.0,8.5,8.45,8.45,8.2,8.35,1.0,8.309,??,2016-12-27 10:24:49,0
385337,-532852,000027.SZ,19931102,CNY,8.35,8.35,8.45,8.2,8.3,-0.05,-0.5988,2868.0,2391.0,8.35,8.35,8.45,8.2,8.3,1.0,8.3368,??,2016-12-27 10:24:49,0
385338,-532853,000027.SZ,19931103,CNY,8.3,8.3,8.3,8.15,8.15,-0.15,-1.8072,1976.0,1622.0,8.3,8.3,8.3,8.15,8.15,1.0,8.2085,??,2016-12-27 10:24:49,0
385339,-532854,000027.SZ,19931104,CNY,8.15,8.25,8.25,8.0,8.15,0.0,0.0,2001.0,1616.0,8.15,8.25,8.25,8.0,8.15,1.0,8.076,??,2016-12-27 10:24:49,0
385340,-532855,000027.SZ,19931105,CNY,8.15,8.2,8.2,8.05,8.1,-0.05,-0.6135,1552.0,1258.0,8.15,8.2,8.2,8.05,8.1,1.0,8.1057,??,2016-12-27 10:24:49,0
385341,-532856,000027.SZ,19931108,CNY,8.1,8.1,8.5,8.1,8.4,0.3,3.7037,4201.0,3474.0,8.1,8.1,8.5,8.1,8.4,1.0,8.2695,??,2016-12-27 10:24:49,0
385342,-532857,000027.SZ,19931109,CNY,8.4,8.35,8.4,8.1,8.1,-0.3,-3.5714,2948.0,2422.0,8.4,8.35,8.4,8.1,8.1,1.0,8.2157,??,2016-12-27 10:24:49,0
385343,-532858,000027.SZ,19931110,CNY,8.1,8.15,8.8,8.1,8.5,0.4,4.9383,9300.0,7838.0,8.1,8.15,8.8,8.1,8.5,1.0,8.428,??,2016-12-27 10:24:49,0
385344,-532859,000027.SZ,19931111,CNY,8.5,8.65,8.9,8.55,8.65,0.15,1.7647,10785.0,9398.0,8.5,8.65,8.9,8.55,8.65,1.0,8.714,??,2016-12-27 10:24:49,0
385346,-532860,000027.SZ,19931112,CNY,8.65,8.8,9.15,8.8,9.1,0.45,5.2023,18659.0,16702.0,8.65,8.8,9.15,8.8,9.1,1.0,8.9512,??,2016-12-27 10:24:49,0
385347,-532861,000027.SZ,19931115,CNY,9.1,9.25,9.8,9.25,9.65,0.55,6.044,24670.0,23874.0,9.1,9.25,9.8,9.25,9.65,1.0,9.6773,??,2016-12-27 10:24:49,0
385348,-532862,000027.SZ,19931116,CNY,9.65,9.5,9.5,8.9,9.15,-0.5,-5.1813,12966.0,11935.0,9.65,9.5,9.5,8.9,9.15,1.0,9.2048,??,2016-12-27 10:24:49,0
385349,-532863,000027.SZ,19931117,CNY,9.15,9.1,9.35,9.0,9.05,-0.1,-1.0929,10262.0,9391.0,9.15,9.1,9.35,9.0,9.05,1.0,9.1512,??,2016-12-27 10:24:49,0
385350,-532864,000027.SZ,19931118,CNY,9.05,9.05,9.2,8.9,9.05,0.0,0.0,10058.0,9124.0,9.05,9.05,9.2,8.9,9.05,1.0,9.0714,??,2016-12-27 10:24:49,0
385351,-532865,000027.SZ,19931119,CNY,9.05,9.05,9.1,8.85,8.9,-0.15,-1.6575,7747.0,6924.0,9.05,9.05,9.1,8.85,8.9,1.0,8.9377,??,2016-12-27 10:24:49,0
385352,-532866,000027.SZ,19931122,CNY,8.9,8.95,9.1,8.7,8.75,-0.15,-1.6854,7501.0,6602.0,8.9,8.95,9.1,8.7,8.75,1.0,8.8015,??,2016-12-27 10:24:49,0
385353,-532867,000027.SZ,19931123,CNY,8.75,8.75,8.75,8.5,8.5,-0.25,-2.8571,6671.0,5718.0,8.75,8.75,8.75,8.5,8.5,1.0,8.5714,??,2016-12-27 10:24:49,0
385354,-532868,000027.SZ,19931124,CNY,8.5,8.5,8.6,8.3,8.35,-0.15,-1.7647,5102.0,4292.0,8.5,8.5,8.6,8.3,8.35,1.0,8.4124,??,2016-12-27 10:24:49,0
385355,-532869,000027.SZ,19931125,CNY,8.35,8.35,8.75,8.35,8.7,0.35,4.1916,5542.0,4734.0,8.35,8.35,8.75,8.35,8.7,1.0,8.542,??,2016-12-27 10:24:49,0
385357,-532870,000027.SZ,19931126,CNY,8.7,8.7,8.8,8.5,8.55,-0.15,-1.7241,4269.0,3648.0,8.7,8.7,8.8,8.5,8.55,1.0,8.5453,??,2016-12-27 10:24:49,0
385358,-532871,000027.SZ,19931129,CNY,8.55,8.55,8.55,8.35,8.4,-0.15,-1.7544,3060.0,2576.0,8.55,8.55,8.55,8.35,8.4,1.0,8.4183,??,2016-12-27 10:24:49,0
385359,-532872,000027.SZ,19931130,CNY,8.4,8.4,8.5,8.3,8.4,0.0,0.0,3277.0,2764.0,8.4,8.4,8.5,8.3,8.4,1.0,8.4345,??,2016-12-27 10:24:49,0
385360,-532873,000027.SZ,19931201,CNY,8.4,8.4,8.4,8.2,8.25,-0.15,-1.7857,3601.0,2968.0,8.4,8.4,8.4,8.2,8.25,1.0,8.2422,??,2016-12-27 10:24:49,0
385361,-532874,000027.SZ,19931202,CNY,8.25,8.25,8.25,8.1,8.15,-0.1,-1.2121,3414.0,2784.0,8.25,8.25,8.25,8.1,8.15,1.0,8.1547,??,2016-12-27 10:24:49,0
385362,-532875,000027.SZ,19931203,CNY,8.15,8.15,8.2,8.15,8.15,0.0,0.0,2860.0,2340.0,8.15,8.15,8.2,8.15,8.15,1.0,8.1818,??,2016-12-27 10:24:49,0
385363,-532876,000027.SZ,19931206,CNY,8.15,8.15,8.15,8.0,8.1,-0.05,-0.6135,3717.0,2995.0,8.15,8.15,8.15,8.0,8.1,1.0,8.0576,??,2016-12-27 10:24:49,0
385364,-532877,000027.SZ,19931207,CNY,8.1,8.1,8.2,8.0,8.05,-0.05,-0.6173,3743.0,3032.0,8.1,8.1,8.2,8.0,8.05,1.0,8.1005,??,2016-12-27 10:24:49,0
385365,-532878,000027.SZ,19931208,CNY,8.05,8.05,8.05,7.9,8.0,-0.05,-0.6211,2160.0,1722.0,8.05,8.05,8.05,7.9,8.0,1.0,7.9722,??,2016-12-27 10:24:49,0
385366,-532879,000027.SZ,19931209,CNY,8.0,8.0,8.05,7.9,7.95,-0.05,-0.625,1733.0,1375.0,8.0,8.0,8.05,7.9,7.95,1.0,7.9342,??,2016-12-27 10:24:49,0
385368,-532880,000027.SZ,19931210,CNY,7.95,7.9,8.25,7.9,8.15,0.2,2.5157,5115.0,4150.0,7.95,7.9,8.25,7.9,8.15,1.0,8.1134,??,2016-12-27 10:24:49,0
385369,-532881,000027.SZ,19931213,CNY,8.15,8.3,8.5,7.9,7.9,-0.25,-3.0675,4052.0,3311.0,8.15,8.3,8.5,7.9,7.9,1.0,8.1713,??,2016-12-27 10:24:49,0
385370,-532882,000027.SZ,19931214,CNY,7.9,7.9,8.1,7.9,7.9,0.0,0.0,1980.0,1578.0,7.9,7.9,8.1,7.9,7.9,1.0,7.9697,??,2016-12-27 10:24:49,0
385371,-532883,000027.SZ,19931215,CNY,7.9,8.0,8.0,7.8,7.9,0.0,0.0,1880.0,1483.0,7.9,8.0,8.0,7.8,7.9,1.0,7.8883,??,2016-12-27 10:24:49,0
385372,-532884,000027.SZ,19931216,CNY,7.9,7.95,8.05,7.8,7.8,-0.1,-1.2658,2504.0,1972.0,7.9,7.95,8.05,7.8,7.8,1.0,7.8754,??,2016-12-27 10:24:49,0
385373,-532885,000027.SZ,19931217,CNY,7.8,7.8,7.9,7.65,7.7,-0.1,-1.2821,2819.0,2176.0,7.8,7.8,7.9,7.65,7.7,1.0,7.719,??,2016-12-27 10:24:49,0
385374,-532886,000027.SZ,19931220,CNY,7.7,7.7,7.7,7.0,7.15,-0.55,-7.1429,3429.0,2503.0,7.7,7.7,7.7,7.0,7.15,1.0,7.2995,??,2016-12-27 10:24:49,0
385375,-532887,000027.SZ,19931221,CNY,7.15,7.1,7.3,6.9,7.3,0.15,2.0979,4314.0,3064.0,7.15,7.1,7.3,6.9,7.3,1.0,7.1025,??,2016-12-27 10:24:49,0
385376,-532888,000027.SZ,19931222,CNY,7.3,7.3,7.4,7.1,7.15,-0.15,-2.0548,2480.0,1804.0,7.3,7.3,7.4,7.1,7.15,1.0,7.2742,??,2016-12-27 10:24:49,0
385377,-532889,000027.SZ,19931223,CNY,7.15,7.1,7.15,7.0,7.1,-0.05,-0.6993,2555.0,1815.0,7.15,7.1,7.15,7.0,7.1,1.0,7.1037,??,2016-12-27 10:24:49,0
385379,-532890,000027.SZ,19931224,CNY,7.1,7.1,7.2,7.0,7.2,0.1,1.4085,2563.0,1822.0,7.1,7.1,7.2,7.0,7.2,1.0,7.1089,??,2016-12-27 10:24:49,0
385380,-532891,000027.SZ,19931227,CNY,7.2,7.5,7.7,7.35,7.4,0.2,2.7778,5539.0,4140.0,7.2,7.5,7.7,7.35,7.4,1.0,7.4743,??,2016-12-27 10:24:49,0
385381,-532892,000027.SZ,19931228,CNY,7.4,7.4,7.5,7.35,7.4,0.0,0.0,2560.0,1905.0,7.4,7.4,7.5,7.35,7.4,1.0,7.4414,??,2016-12-27 10:24:50,0
385382,-532893,000027.SZ,19931229,CNY,7.4,7.4,7.5,7.3,7.3,-0.1,-1.3514,2066.0,1525.0,7.4,7.4,7.5,7.3,7.3,1.0,7.3814,??,2016-12-27 10:24:50,0
385383,-532894,000027.SZ,19931230,CNY,7.3,7.4,7.4,7.3,7.35,0.05,0.6849,2248.0,1652.0,7.3,7.4,7.4,7.3,7.35,1.0,7.3488,??,2016-12-27 10:24:50,0
385384,-532895,000027.SZ,19931231,CNY,7.35,7.35,7.4,7.15,7.2,-0.15,-2.0408,4307.0,3123.0,7.35,7.35,7.4,7.15,7.2,1.0,7.251,??,2016-12-27 10:25:08,0
385385,-532896,000027.SZ,19940103,CNY,7.2,7.2,7.2,6.9,7.0,-0.2,-2.7778,1715.0,1204.0,7.2,7.2,7.2,6.9,7.0,1.0,7.0204,??,2016-12-27 10:25:41,0
385386,-532897,000027.SZ,19940104,CNY,7.0,7.0,7.1,6.9,7.0,0.0,0.0,1711.0,1200.0,7.0,7.0,7.1,6.9,7.0,1.0,7.0134,??,2016-12-27 10:25:41,0
385387,-532898,000027.SZ,19940105,CNY,7.0,7.0,7.0,6.8,6.9,-0.1,-1.4286,2216.0,1525.0,7.0,7.0,7.0,6.8,6.9,1.0,6.8818,??,2016-12-27 10:25:41,0
385388,-532899,000027.SZ,19940106,CNY,6.9,7.0,7.2,6.9,7.2,0.3,4.3478,2890.0,2038.0,6.9,7.0,7.2,6.9,7.2,1.0,7.0519,??,2016-12-27 10:25:41,0
385390,-532900,000027.SZ,19940107,CNY,7.2,7.3,7.3,7.0,7.1,-0.1,-1.3889,2761.0,1962.0,7.2,7.3,7.3,7.0,7.1,1.0,7.1061,??,2016-12-27 10:25:41,0
385391,-532901,000027.SZ,19940110,CNY,7.1,6.9,7.1,6.3,7.05,-0.05,-0.7042,4085.0,2859.0,7.1,6.9,7.1,6.3,7.05,1.0,6.9988,??,2016-12-27 10:25:41,0
385392,-532902,000027.SZ,19940111,CNY,7.05,7.05,7.05,6.9,6.95,-0.1,-1.4184,2224.0,1549.0,7.05,7.05,7.05,6.9,6.95,1.0,6.9649,??,2016-12-27 10:25:43,0
385393,-532903,000027.SZ,19940112,CNY,6.95,7.0,7.0,6.9,6.95,0.0,0.0,1129.0,785.0,6.95,7.0,7.0,6.9,6.95,1.0,6.9531,??,2016-12-27 10:25:43,0
385394,-532904,000027.SZ,19940113,CNY,6.95,6.9,6.95,6.8,6.9,-0.05,-0.7194,1443.0,991.0,6.95,6.9,6.95,6.8,6.9,1.0,6.8676,??,2016-12-27 10:25:43,0
385395,-532905,000027.SZ,19940114,CNY,6.9,6.9,6.95,6.7,6.75,-0.15,-2.1739,2068.0,1401.0,6.9,6.9,6.95,6.7,6.75,1.0,6.7747,??,2016-12-27 10:25:43,0
385396,-532906,000027.SZ,19940117,CNY,6.75,6.8,6.8,6.5,6.65,-0.1,-1.4815,1239.0,821.0,6.75,6.8,6.8,6.5,6.65,1.0,6.6263,??,2016-12-27 10:25:43,0
385397,-532907,000027.SZ,19940118,CNY,6.65,6.6,6.8,6.5,6.8,0.15,2.2556,1767.0,1160.0,6.65,6.6,6.8,6.5,6.8,1.0,6.5648,??,2016-12-27 10:25:43,0
385398,-532908,000027.SZ,19940119,CNY,6.8,6.8,6.8,6.5,6.6,-0.2,-2.9412,1433.0,952.0,6.8,6.8,6.8,6.5,6.6,1.0,6.6434,??,2016-12-27 10:25:43,0
385399,-532909,000027.SZ,19940120,CNY,6.6,6.4,6.6,6.4,6.5,-0.1,-1.5152,1745.0,1138.0,6.6,6.4,6.6,6.4,6.5,1.0,6.5215,??,2016-12-27 10:25:43,0
385401,-532910,000027.SZ,19940121,CNY,6.5,6.5,6.65,6.45,6.6,0.1,1.5385,1419.0,934.0,6.5,6.5,6.65,6.45,6.6,1.0,6.5821,??,2016-12-27 10:25:43,0
385402,-532911,000027.SZ,19940124,CNY,6.6,6.6,6.7,6.55,6.6,0.0,0.0,1458.0,961.0,6.6,6.6,6.7,6.55,6.6,1.0,6.5912,??,2016-12-27 10:25:43,0
385403,-532912,000027.SZ,19940125,CNY,6.6,6.6,6.6,6.4,6.4,-0.2,-3.0303,1482.0,958.0,6.6,6.6,6.6,6.4,6.4,1.0,6.4642,??,2016-12-27 10:25:43,0
385404,-532913,000027.SZ,19940126,CNY,6.4,6.4,6.5,6.25,6.35,-0.05,-0.7813,1713.0,1090.0,6.4,6.4,6.5,6.25,6.35,1.0,6.3631,??,2016-12-27 10:25:43,0
385405,-532914,000027.SZ,19940127,CNY,6.35,6.3,6.45,6.1,6.45,0.1,1.5748,2149.0,1339.0,6.35,6.3,6.45,6.1,6.45,1.0,6.2308,??,2016-12-27 10:25:43,0
385406,-532915,000027.SZ,19940128,CNY,6.45,6.45,6.45,6.25,6.3,-0.15,-2.3256,1843.0,1165.0,6.45,6.45,6.45,6.25,6.3,1.0,6.3212,??,2016-12-27 10:25:43,0
385407,-532916,000027.SZ,19940131,CNY,6.3,6.3,6.3,5.95,6.05,-0.25,-3.9683,2859.0,1722.0,6.3,6.3,6.3,5.95,6.05,1.0,6.0231,??,2016-12-27 10:25:43,0
385408,-532917,000027.SZ,19940201,CNY,6.05,6.05,6.2,5.95,6.1,0.05,0.8264,2066.0,1255.0,6.05,6.05,6.2,5.95,6.1,1.0,6.0745,??,2016-12-27 10:25:43,0
385409,-532918,000027.SZ,19940202,CNY,6.1,6.1,6.2,6.1,6.2,0.1,1.6393,1922.0,1182.0,6.1,6.1,6.2,6.1,6.2,1.0,6.1498,??,2016-12-27 10:25:43,0
385410,-532919,000027.SZ,19940203,CNY,6.2,6.3,6.65,6.2,6.65,0.45,7.2581,4245.0,2755.0,6.2,6.3,6.65,6.2,6.65,1.0,6.49,??,2016-12-27 10:25:43,0
385412,-532920,000027.SZ,19940204,CNY,6.65,6.75,7.1,6.7,7.1,0.45,6.7669,7816.0,5397.0,6.65,6.75,7.1,6.7,7.1,1.0,6.9051,??,2016-12-27 10:25:43,0
385413,-532921,000027.SZ,19940214,CNY,7.1,7.15,7.2,6.4,6.4,-0.7,-9.8592,3894.0,2583.0,7.1,7.15,7.2,6.4,6.4,1.0,6.6333,??,2016-12-27 10:25:43,0
385414,-532922,000027.SZ,19940215,CNY,6.4,6.3,6.5,6.15,6.4,0.0,0.0,1650.0,1040.0,6.4,6.3,6.5,6.15,6.4,1.0,6.303,??,2016-12-27 10:25:43,0
385415,-532923,000027.SZ,19940216,CNY,6.4,6.4,6.5,6.25,6.4,0.0,0.0,1673.0,1075.0,6.4,6.4,6.5,6.25,6.4,1.0,6.4256,??,2016-12-27 10:25:43,0
385416,-532924,000027.SZ,19940217,CNY,6.4,6.35,6.35,6.1,6.2,-0.2,-3.125,1430.0,889.0,6.4,6.35,6.35,6.1,6.2,1.0,6.2168,??,2016-12-27 10:25:43,0
385417,-532925,000027.SZ,19940218,CNY,6.2,6.2,6.4,6.2,6.35,0.15,2.4194,812.0,512.0,6.2,6.2,6.4,6.2,6.35,1.0,6.3054,??,2016-12-27 10:25:43,0
385418,-532926,000027.SZ,19940221,CNY,6.35,6.25,6.4,6.2,6.2,-0.15,-2.3622,1770.0,1102.0,6.35,6.25,6.4,6.2,6.2,1.0,6.226,??,2016-12-27 10:25:43,0
385419,-532927,000027.SZ,19940222,CNY,6.2,6.2,6.6,6.2,6.35,0.15,2.4194,4337.0,2795.0,6.2,6.2,6.6,6.2,6.35,1.0,6.4445,??,2016-12-27 10:25:43,0
385420,-532928,000027.SZ,19940223,CNY,6.35,6.4,6.6,6.25,6.35,0.0,0.0,1560.0,992.0,6.35,6.4,6.6,6.25,6.35,1.0,6.359,??,2016-12-27 10:25:43,0
385421,-532929,000027.SZ,19940224,CNY,6.35,6.45,7.0,6.3,6.9,0.55,8.6614,6623.0,4350.0,6.35,6.45,7.0,6.3,6.9,1.0,6.568,??,2016-12-27 10:25:43,0
385423,-532930,000027.SZ,19940225,CNY,6.9,6.95,6.95,6.65,6.7,-0.2,-2.8986,11265.0,7681.0,6.9,6.95,6.95,6.65,6.7,1.0,6.8185,??,2016-12-27 10:25:43,0
385424,-532931,000027.SZ,19940228,CNY,6.7,6.65,6.7,6.5,6.55,-0.15,-2.2388,3485.0,2295.0,6.7,6.65,6.7,6.5,6.55,1.0,6.5854,??,2016-12-27 10:25:43,0
385425,-532932,000027.SZ,19940301,CNY,6.55,6.5,6.6,6.4,6.45,-0.1,-1.5267,2712.0,1772.0,6.55,6.5,6.6,6.4,6.45,1.0,6.5339,??,2016-12-27 10:25:43,0
385426,-532933,000027.SZ,19940302,CNY,6.45,6.6,6.6,6.4,6.45,0.0,0.0,1746.0,1124.0,6.45,6.6,6.6,6.4,6.45,1.0,6.4376,??,2016-12-27 10:25:43,0
385427,-532934,000027.SZ,19940303,CNY,6.45,6.4,6.4,6.3,6.35,-0.1,-1.5504,1737.0,1100.0,6.45,6.4,6.4,6.3,6.35,1.0,6.3328,??,2016-12-27 10:25:43,0
385428,-532935,000027.SZ,19940304,CNY,6.35,6.3,6.35,6.25,6.3,-0.05,-0.7874,1744.0,1097.0,6.35,6.3,6.35,6.25,6.3,1.0,6.2901,??,2016-12-27 10:25:43,0
385429,-532936,000027.SZ,19940307,CNY,6.3,6.3,6.45,6.15,6.25,-0.05,-0.7937,2032.0,1256.0,6.3,6.3,6.45,6.15,6.25,1.0,6.1811,??,2016-12-27 10:25:43,0
