,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
1529508,{128F302A-CCCC-11E6-9014-4437E6DAC6D1},300393.SZ,20161228,CNY,53.19,52.5,53.29,51.88,52.09,-1.1,-2.0681,5497.5,28771.531,80.57,79.53,80.72,78.59,78.91,1.514815,52.3357,??,2016-12-28 15:10:12,0
1540502,{12F502EE-CDE1-432E-87FB-4147016E05C9},300393.SZ,20141124,CNY,47.13,47.5,48.18,46.69,47.72,0.59,1.2519,18145.19,86207.2448,47.13,47.5,48.18,46.69,47.72,1.0,47.5097,??,2016-12-27 12:25:03,0
1549107,{133D4E31-F4B8-468B-9934-34663FB8AB80},300393.SZ,20160408,CNY,49.52,49.21,49.47,46.4,46.9,-2.62,-5.2908,20018.65,95299.28,49.67,49.36,49.62,46.54,47.04,1.003085,47.6052,??,2016-12-27 13:07:17,0
1556286,{1377A214-1BEE-4D45-9207-8DDB807900EA},300393.SZ,20141219,CNY,41.03,41.0,41.0,38.4,38.73,-2.3,-5.6057,18245.64,71549.7817,41.03,41.0,41.0,38.4,38.73,1.0,39.2147,??,2016-12-27 12:26:33,0
1559066,{1391E76C-E90A-4A9F-9AC6-7C89D25D7AE4},300393.SZ,20160120,CNY,41.9,41.51,42.4,40.1,40.6,-1.3,-3.1026,13612.41,56215.919,42.03,41.64,42.53,40.22,40.73,1.003085,41.2976,??,2016-12-27 13:00:02,0
1559119,{139273FF-96B0-47B1-BD40-869D25AB6E36},300393.SZ,20160414,CNY,48.44,49.0,50.21,48.6,50.0,1.56,3.2205,17694.57,87652.464,48.59,49.15,50.36,48.75,50.15,1.003085,49.5364,??,2016-12-27 13:07:37,0
1571056,{13FABB6F-126A-4494-8246-F6EF46EB37B6},300393.SZ,20160707,CNY,35.42,35.51,35.54,34.98,35.0,-0.42,-1.1858,16044.85,56509.0349,53.65,53.79,53.84,52.99,53.02,1.514815,35.2194,??,2016-12-27 13:17:29,0
1576042,{142A242B-AA9B-4CE9-973A-A92DCB5E5F39},300393.SZ,20161109,CNY,44.26,44.37,44.53,43.18,43.47,-0.79,-1.7849,9892.61,43217.404,67.05,67.21,67.45,65.41,65.85,1.514815,43.6866,??,2016-11-09 15:33:51,0
1592848,{14BA85D6-CC03-11E6-902D-4437E6DAC6D1},300393.SZ,20161227,CNY,52.22,52.52,53.99,51.66,53.19,0.97,1.8575,11894.0,63316.665,79.1,79.56,81.78,78.26,80.57,1.514815,53.2341,??,2016-12-27 15:28:12,0
1618290,{15A10A42-CA0B-48AE-9F2C-692C356B14D6},300393.SZ,20150521,CNY,58.39,58.17,59.4,57.16,58.91,0.52,0.8906,27439.01,159652.4384,58.39,58.17,59.4,57.16,58.91,1.0,58.1845,??,2016-12-27 12:40:09,0
1625427,{15E5FED8-671D-411E-9452-13D804A537A6},300393.SZ,20160413,CNY,48.03,48.15,50.3,48.15,48.44,0.41,0.8536,21698.62,107287.6805,48.18,48.3,50.46,48.3,48.59,1.003085,49.4445,??,2016-12-27 13:07:43,0
1648103,{16B1A6CE-5C3E-4FFD-94A4-6281E60895B5},300393.SZ,20150107,CNY,38.07,37.8,37.85,36.8,37.1,-0.97,-2.5479,9866.62,36613.2088,38.07,37.8,37.85,36.8,37.1,1.0,37.1082,??,2016-12-27 12:32:47,0
1648620,{16B6BF81-C93B-427F-AEF3-EDE3F30BE5B9},300393.SZ,20151203,CNY,55.5,55.68,60.69,55.51,60.29,4.79,8.6306,25241.96,148318.5819,55.67,55.85,60.88,55.68,60.48,1.003085,58.7587,??,2016-12-27 12:55:06,0
1659918,{1712CE69-DD4D-11E6-809A-6C0B84A6895D},300393.SZ,20170118,CNY,45.3,45.3,47.37,45.2,47.37,2.07,4.5695,8288.1,38403.699,68.62,68.62,71.76,68.47,71.76,1.514815,46.336,??,2017-01-18 15:12:58,0
1673039,{178C8DD5-A8EF-4FAA-8DFC-21F94D8A3F1F},300393.SZ,20150204,CNY,39.18,39.2,39.7,39.01,39.09,-0.09,-0.2297,7130.99,28007.0915,39.18,39.2,39.7,39.01,39.09,1.0,39.2752,??,2016-12-27 12:34:17,0
1677194,{17B3F752-1320-4F00-B4F0-CB06E4DF5BFE},300393.SZ,20150311,CNY,42.75,42.97,43.04,41.61,41.93,-0.82,-1.9181,13909.56,58553.0713,42.75,42.97,43.04,41.61,41.93,1.0,42.0956,??,2016-12-27 12:35:58,0
1701390,{189ABD9F-62F3-4A92-B220-5D2B3BAFBF0E},300393.SZ,20160122,CNY,39.12,39.58,40.28,39.12,40.17,1.05,2.684,9684.35,38614.7401,39.24,39.7,40.4,39.24,40.29,1.003085,39.8733,??,2016-12-27 13:00:23,0
1702606,{18A58476-B0C5-4512-85F0-242F794DFC87},300393.SZ,20141201,CNY,49.16,49.18,49.45,47.45,48.8,-0.36,-0.7323,26737.42,128636.2069,49.16,49.18,49.45,47.45,48.8,1.0,48.1109,??,2016-12-27 12:25:43,0
1713795,{190D9CF8-A94C-4B64-8DE9-C4F7A18B1ED0},300393.SZ,20150403,CNY,45.45,45.2,46.57,45.0,46.46,1.01,2.2222,36606.29,168363.182,45.45,45.2,46.57,45.0,46.46,1.0,45.993,??,2016-12-27 12:37:26,0
1719499,{193008FA-E396-11E6-9CA9-4437E6DAC6D1},300393.SZ,20170126,CNY,49.16,48.52,49.24,48.52,49.2,0.04,0.0814,4915.7,24076.571,74.47,73.5,74.59,73.5,74.53,1.514815,48.9789,??,2017-01-26 15:26:11,0
1734125,{19B87015-E209-4DBE-AB94-0353BC69736A},300393.SZ,20160523,CNY,44.3,44.8,46.0,44.8,45.65,1.35,3.0474,12242.71,55862.4239,44.44,44.94,46.14,44.94,45.79,1.003085,45.6291,??,2016-12-27 13:11:46,0
1738048,{19DDB730-13D9-496E-B32F-647898095992},300393.SZ,20151126,CNY,55.0,57.02,59.5,54.59,56.45,1.45,2.6364,37431.55,215277.195,55.17,57.2,59.68,54.76,56.62,1.003085,57.5122,??,2016-12-27 12:54:05,0
1751892,{1A632159-DFEE-4163-A948-D42D5E33FCF4},300393.SZ,20141226,CNY,38.89,38.6,39.29,38.36,38.97,0.08,0.2057,7379.91,28703.9834,38.89,38.6,39.29,38.36,38.97,1.0,38.8948,??,2016-12-27 12:27:20,0
1760921,{1AB6AF1D-947E-43A1-ADEE-9F9FAAB549AF},300393.SZ,20150407,CNY,46.46,46.55,48.65,46.46,47.43,0.97,2.0878,32816.58,155708.1231,46.46,46.55,48.65,46.46,47.43,1.0,47.448,??,2016-12-27 12:37:32,0
1793687,{1BE30D82-3255-4419-9E71-7F7FA94C674F},300393.SZ,20160324,CNY,44.68,44.38,48.77,43.68,46.58,1.9,4.2525,34011.63,158281.4277,44.82,44.52,48.92,43.81,46.72,1.003085,46.5374,??,2016-12-27 13:05:56,0
1795878,{1BF7F151-5159-4B06-B9E0-E3BB3FF58493},300393.SZ,20161124,CNY,50.15,49.8,50.97,49.45,49.89,-0.26,-0.5184,13356.22,66876.234,75.97,75.44,77.21,74.91,75.57,1.514815,50.0712,??,2016-11-24 15:24:53,0
1817052,{1CB10FA3-C815-11E6-BF9D-4437E6DAC6D1},300393.SZ,20161222,CNY,49.7,49.9,53.84,49.6,52.93,3.23,6.499,31596.85,165535.568,75.29,75.59,81.56,75.13,80.18,1.514815,52.3899,??,2016-12-22 15:19:23,0
1856618,{1E2536E1-886A-4A94-99FB-C3FCA589ABEF},300393.SZ,20150430,CNY,46.89,46.9,47.25,46.27,46.27,-0.62,-1.3222,14658.69,68350.138,46.89,46.9,47.25,46.27,46.27,1.0,46.6277,??,2016-12-27 12:38:51,0
1885909,{1F2CEDF7-E678-4CDD-906D-11A5F4522A73},300393.SZ,20160714,CNY,35.14,35.25,35.25,34.63,34.86,-0.28,-0.7968,13932.88,48667.1513,53.23,53.4,53.4,52.46,52.81,1.514815,34.9297,??,2016-12-27 13:18:12,0
1888294,{1F4443A3-732D-4753-942A-EF1C9520AC80},300393.SZ,20150121,CNY,41.17,41.6,41.77,40.38,40.57,-0.6,-1.4574,20512.12,83660.1319,41.17,41.6,41.77,40.38,40.57,1.0,40.7857,??,2016-12-27 12:33:10,0
1896918,{1F977AC6-E503-46E4-971E-A7DE7D67B1F4},300393.SZ,20141117,CNY,45.08,44.6,46.74,44.22,45.61,0.53,1.1757,25971.27,118759.2271,45.08,44.6,46.74,44.22,45.61,1.0,45.7272,??,2016-12-27 12:25:17,0
1898072,{1FA294B3-4005-4573-95CB-F25D5ECF4139},300393.SZ,20161208,CNY,51.0,50.94,51.44,49.73,50.0,-1.0,-1.9608,10611.77,53289.129,77.26,77.16,77.92,75.33,75.74,1.514815,50.217,??,2016-12-08 15:26:01,0
1901986,{1FC7E2D0-6D0C-4630-8CA8-6E7F88A4C1AE},300393.SZ,20141023,CNY,43.61,43.19,44.38,42.61,43.0,-0.61,-1.3988,25527.85,110970.2829,43.61,43.19,44.38,42.61,43.0,1.0,43.4703,??,2016-12-27 12:23:31,0
1905072,{1FE59BE1-28CB-462C-9147-9F38F21AEA0C},300393.SZ,20150511,CNY,45.65,46.04,47.34,44.96,47.23,1.58,3.4611,23262.0,108381.3834,45.65,46.04,47.34,44.96,47.23,1.0,46.5916,??,2016-12-27 12:39:27,0
1911151,{201EE442-987A-4D76-9C12-4FA5059006A4},300393.SZ,20150813,CNY,54.57,54.46,55.38,52.6,54.54,-0.03,-0.055,7610.35,41026.7097,54.74,54.63,55.55,52.76,54.71,1.003085,53.9091,??,2016-12-27 12:46:31,0
1913463,{20340CF8-F23B-48EC-9877-CA7003ED6F10},300393.SZ,20151020,CNY,37.2,37.2,38.28,36.85,38.16,0.96,2.5806,20114.17,75919.1642,37.31,37.31,38.4,36.96,38.28,1.003085,37.7441,??,2016-12-27 12:51:25,0
1933913,{20E2426C-FD37-4A30-AE80-EC5C1F660255},300393.SZ,20150424,CNY,48.4,47.92,50.05,47.82,49.8,1.4,2.8926,39858.13,196462.1499,48.4,47.92,50.05,47.82,49.8,1.0,49.2904,??,2016-12-27 12:38:37,0
1940972,{21247842-38D6-492D-B389-1F409728E70A},300393.SZ,20141112,CNY,50.6,49.08,53.3,48.9,51.91,1.31,2.5889,57597.01,296953.9593,50.6,49.08,53.3,48.9,51.91,1.0,51.5572,??,2016-12-27 12:24:30,0
1942299,{21315375-9EB9-41E3-A5ED-667741D234AB},300393.SZ,20161031,CNY,43.87,43.87,43.87,42.38,43.15,-0.72,-1.6412,21533.87,92745.5,66.45,66.45,66.45,64.2,65.36,1.514815,43.0696,??,2016-12-27 13:30:24,0
1949333,{2173B862-7476-44B8-A1FA-D016BE88D982},300393.SZ,20150127,CNY,40.61,40.8,41.27,40.03,40.7,0.09,0.2216,10909.91,44377.9403,40.61,40.8,41.27,40.03,40.7,1.0,40.6767,??,2016-12-27 12:33:54,0
1959081,{21D05489-8A06-437B-96EF-235DA3D2C3B7},300393.SZ,20160205,CNY,41.42,41.42,41.42,41.42,41.42,0.0,0.0,0.0,0.0,41.55,41.55,41.55,41.55,41.55,1.003085,41.42,??,2016-12-27 13:02:00,0
1972181,{223E0EDF-DEDF-11E6-979F-4437E6DAC6D1},300393.SZ,20170120,CNY,47.36,47.5,48.17,46.77,48.17,0.81,1.7103,4886.56,23298.69,71.74,71.95,72.97,70.85,72.97,1.514815,47.6791,??,2017-01-20 15:18:43,0
1977987,{22695B43-E8B6-44D2-8499-6BB2706B0375},300393.SZ,20160608,CNY,32.83,32.79,32.85,32.05,32.34,-0.49,-1.4925,16116.25,52316.0686,49.73,49.67,49.76,48.55,48.99,1.514815,32.4617,??,2016-12-27 13:13:58,0
2010573,{2392BF54-1D75-40FA-9C34-D0DA4FE58FCA},300393.SZ,20150130,CNY,39.9,40.19,40.38,38.1,38.1,-1.8,-4.5113,8123.4,31991.718,39.9,40.19,40.38,38.1,38.1,1.0,39.3822,??,2016-12-27 12:34:03,0
2017731,{23D58423-0BEB-43C6-B4EB-90421E3B7A71},300393.SZ,20161101,CNY,43.15,43.15,45.17,42.94,44.29,1.14,2.6419,18666.67,83154.715,65.36,65.36,68.42,65.05,67.09,1.514815,44.5472,??,2016-12-27 13:30:40,0
2023445,{2400A393-01F7-4266-A92A-8A136956198C},300393.SZ,20161108,CNY,43.57,43.58,45.97,43.57,44.26,0.69,1.5837,8931.16,39679.777,66.0,66.02,69.64,66.0,67.05,1.514815,44.4285,??,2016-11-08 15:25:54,1
2040653,{24988F39-5D98-4801-938B-E62AC729D8CD},300393.SZ,20160729,CNY,35.0,35.01,35.19,34.62,34.8,-0.2,-0.5714,10274.11,35906.1061,53.02,53.03,53.31,52.44,52.72,1.514815,34.9481,??,2016-12-27 13:19:30,0
2051387,{24FF92EE-2065-4098-BF76-D59A8B8D8981},300393.SZ,20160929,CNY,39.02,39.02,39.8,39.02,39.5,0.48,1.2301,8537.85,33706.9205,59.11,59.11,60.29,59.11,59.84,1.514815,39.4794,??,2016-12-27 13:27:04,0
2068577,{25A34FEB-76C0-4DCB-AD4B-6542A35AA456},300393.SZ,20150303,CNY,40.58,40.44,40.56,39.61,39.61,-0.97,-2.3903,11398.89,45715.8514,40.58,40.44,40.56,39.61,39.61,1.0,40.1055,??,2016-12-27 12:35:43,0
2074110,{25D74409-B566-452F-9C7E-27A5937B9E89},300393.SZ,20150803,CNY,50.84,49.61,51.0,45.77,46.5,-4.34,-8.5366,8733.44,41810.2418,51.0,49.76,51.16,45.91,46.64,1.003085,47.8737,??,2016-12-27 12:44:51,0
2082412,{262661E6-2DB1-42E2-99B3-BC6810345E6D},300393.SZ,20160606,CNY,32.72,32.74,33.69,32.5,33.04,0.32,0.978,23025.12,76345.4017,49.56,49.6,51.03,49.23,50.05,1.514815,33.1574,??,2016-12-27 13:13:50,0
2105857,{26FB8E53-6F5D-40CB-8125-ECA615BB33D0},300393.SZ,20150616,CNY,68.71,67.8,67.8,63.01,65.3,-3.41,-4.9629,15865.1,103225.021,68.92,68.01,68.01,63.2,65.5,1.003085,65.0642,??,2016-12-27 12:42:13,0
2109642,{27204538-AD01-4F2C-B76D-63089188C1B9},300393.SZ,20160801,CNY,34.8,34.55,34.78,33.36,33.83,-0.97,-2.7874,12369.76,41828.3332,52.72,52.34,52.69,50.53,51.25,1.514815,33.815,??,2016-12-27 13:19:54,0
2121184,{278E32D3-CF0B-49D5-8C1C-1953EB1CD882},300393.SZ,20161122,CNY,50.61,50.2,50.6,49.45,50.28,-0.33,-0.652,15956.96,79675.222,76.66,76.04,76.65,74.91,76.16,1.514815,49.9313,??,2016-11-22 15:24:58,0
2135354,{280A23F6-472A-44E2-B847-11CB94833D94},300393.SZ,20150109,CNY,37.23,37.1,37.88,36.85,37.0,-0.23,-0.6178,9811.49,36721.2436,37.23,37.1,37.88,36.85,37.0,1.0,37.4268,??,2016-12-27 12:32:59,0
2151370,{28A48961-9072-4365-B05C-0715E2A93DDE},300393.SZ,20151204,CNY,60.29,59.7,64.2,59.7,62.46,2.17,3.5993,34824.1,216877.1567,60.48,59.88,64.4,59.88,62.65,1.003085,62.2779,??,2016-12-27 12:54:58,0
2155281,{28C81478-1B76-459F-B198-6BFB1691E637},300393.SZ,20160923,CNY,41.26,41.26,41.31,40.07,40.1,-1.16,-2.8114,23454.03,95072.6857,62.5,62.5,62.58,60.7,60.74,1.514815,40.5358,??,2016-12-27 13:26:52,0
2171493,{2955B831-D121-4959-8E00-F0BC1D79F7A0},300393.SZ,20160601,CNY,32.18,32.28,32.75,31.82,31.92,-0.26,-0.808,27580.47,88989.6731,48.75,48.9,49.61,48.2,48.35,1.514815,32.2655,??,2016-12-27 13:13:07,0
2174342,{2970C3BF-A9E9-4615-8BAB-DAE4C8B36EA0},300393.SZ,20150707,CNY,47.8,44.0,48.0,43.02,43.02,-4.78,-10.0,12902.23,56498.5955,47.95,44.14,48.15,43.15,43.15,1.003085,43.7898,??,2016-12-27 12:43:04,0
2180395,{29AA32DB-FC9A-4737-9383-3BDCC904B6C3},300393.SZ,20150701,CNY,64.5,62.51,68.88,58.05,58.4,-6.1,-9.4574,23086.11,148441.0119,64.7,62.7,69.09,58.23,58.58,1.003085,64.2988,??,2016-12-27 12:42:27,0
2192369,{2A15CFF9-1F8E-4F84-A789-298F06CC1738},300393.SZ,20150402,CNY,44.68,44.83,45.8,44.48,45.45,0.77,1.7234,37042.21,167023.5841,44.68,44.83,45.8,44.48,45.45,1.0,45.0901,??,2016-12-27 12:37:01,0
2192868,{2A1AAE91-679A-4DFA-8AF1-CC3D6BBF9683},300393.SZ,20141119,CNY,47.4,47.3,47.3,45.8,46.6,-0.8,-1.6878,23031.46,107108.4983,47.4,47.3,47.3,45.8,46.6,1.0,46.5053,??,2016-12-27 12:25:15,0
