,OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,OPDATE,OPMODE
1057502,{01B5E903-5636-496B-9E5A-9DA0FE38D188},600985.SH,20081022,CNY,4.63,4.58,4.68,4.5,4.52,-0.11,-2.3758,5785.77,2647.461,6.51,6.44,6.58,6.33,6.36,1.406973,4.5758,??,2016-12-27 11:17:37,0
1061587,{01DC6E13-A8E6-4D86-A886-0D9C081AC12A},600985.SH,20060118,CNY,5.62,5.62,5.62,5.62,5.62,0.0,0.0,0.0,0.0,5.73,5.73,5.73,5.73,5.73,1.018824,5.62,??,2016-12-27 11:01:55,0
1062891,{01E8DE50-D57F-4863-ACB8-FC7C028C1CBD},600985.SH,20090623,CNY,14.63,14.39,15.54,14.33,15.16,0.53,3.6227,69470.61,105058.966,20.58,20.25,21.86,20.16,21.33,1.406973,15.1228,??,2016-12-27 11:22:18,0
1065184,{01FEEB6F-40FF-431C-B98D-6D8D4143E9C9},600985.SH,20150807,CNY,12.06,12.11,12.75,12.11,12.71,0.65,5.3897,63307.33,79163.08,38.84,39.0,41.06,39.0,40.94,3.220761,12.5046,??,2016-12-27 12:45:37,0
1070582,{02328626-D14F-4EBE-B8EA-E811FC4F2DA7},600985.SH,20041207,CNY,9.04,9.05,9.08,8.8,8.86,-0.18,-1.9912,4402.59,3920.255,9.04,9.05,9.08,8.8,8.86,1.0,8.9044,??,2016-12-27 10:56:40,0
1071809,{023DF8EE-B509-423C-814C-14BE6973A332},600985.SH,20130507,CNY,11.12,11.13,11.13,11.01,11.12,0.0,0.0,7143.63,7905.425,23.19,23.21,23.21,22.96,23.19,2.085334,11.0664,??,2016-12-27 12:00:51,0
1072169,{0241A20D-07A0-437E-81AB-D9B97B83998C},600985.SH,20090505,CNY,14.12,14.2,14.27,13.91,14.03,-0.09,-0.6374,34329.44,48203.034,19.87,19.98,20.08,19.57,19.74,1.406973,14.0413,??,2016-12-27 11:20:56,0
1072205,{0241E7A6-A884-4611-BA09-158DBF8446F3},600985.SH,20111012,CNY,12.04,12.04,12.04,12.04,12.04,0.0,0.0,0.0,0.0,24.89,24.89,24.89,24.89,24.89,2.067372,12.04,??,2016-12-27 11:41:45,0
1072361,{024378E1-2F93-4CCA-BBEB-1C78868664AA},600985.SH,20130416,CNY,11.1,10.91,11.08,10.91,11.05,-0.05,-0.4505,11301.46,12429.476,23.15,22.75,23.11,22.75,23.04,2.085334,10.9981,??,2016-12-27 12:00:23,0
1075324,{025FBA1B-B415-4366-9C6B-4DD790B82DD1},600985.SH,20130617,CNY,10.58,10.6,10.6,10.46,10.54,-0.04,-0.3781,6184.57,6525.966,22.06,22.1,22.1,21.81,21.98,2.085334,10.552,??,2016-12-27 12:02:48,0
1076090,{0266F8D0-82B7-4DE5-BC5C-25F74FF8B55F},600985.SH,20101202,CNY,16.8,17.05,17.08,16.73,16.86,0.06,0.3571,16639.2,28160.01,28.73,29.16,29.21,28.61,28.83,1.710156,16.9239,??,2016-12-27 11:33:19,0
1081726,{029B9F89-48BB-4830-AB78-C14AD76A6F68},600985.SH,20130624,CNY,10.09,10.09,10.1,9.4,9.41,-0.68,-6.7393,8839.01,8581.581,21.04,21.04,21.06,19.6,19.62,2.085334,9.7088,??,2016-12-27 12:03:16,0
1082858,{02A6B14C-C2C2-4760-9349-B6943AC2BB77},600985.SH,20130401,CNY,10.97,10.85,11.29,10.8,11.26,0.29,2.6436,9995.12,11038.602,22.88,22.63,23.54,22.52,23.48,2.085334,11.044,??,2016-12-27 12:00:06,0
1082918,{02A75E42-CC53-49EC-AE3B-B724F52261EB},600985.SH,20130422,CNY,11.07,11.02,11.14,10.98,11.08,0.01,0.0903,8484.97,9383.492,23.08,22.98,23.23,22.9,23.11,2.085334,11.059,??,2016-12-27 12:00:44,0
1085759,{02C1A6B3-9AC5-471C-9FA2-25DE9819BE1E},600985.SH,20130719,CNY,9.56,9.56,9.67,9.28,9.3,-0.26,-2.7197,7526.57,7107.889,19.94,19.94,20.17,19.35,19.39,2.085334,9.4437,??,2016-12-27 12:04:23,0
1085989,{02C3C3FD-4992-48FE-A2A4-2E926C9EF820},600985.SH,20050324,CNY,7.07,7.04,7.26,7.0,7.25,0.18,2.546,2902.45,2071.376,7.07,7.04,7.26,7.0,7.25,1.0,7.1366,??,2016-12-27 10:58:00,0
1086907,{02CCBE3B-4627-479F-BB1E-F4830510BF21},600985.SH,20081128,CNY,6.87,6.7,7.25,6.46,7.03,0.16,2.329,55365.13,37331.162,9.67,9.43,10.2,9.09,9.89,1.406973,6.7427,??,2016-12-27 11:18:18,0
1086914,{02CCCAE6-3E99-463D-B5A6-39A3DF51D9F6},600985.SH,20120112,CNY,12.04,12.04,12.04,12.04,12.04,0.0,0.0,0.0,0.0,24.89,24.89,24.89,24.89,24.89,2.067372,12.04,??,2016-12-27 11:45:15,0
1087140,{02CED55B-7D46-4F52-BB16-7D89080CBE18},600985.SH,20080613,CNY,9.99,9.98,10.22,9.61,9.62,-0.37,-3.7037,15350.49,15239.573,13.91,13.89,14.23,13.38,13.39,1.392111,9.9277,??,2016-12-27 11:15:18,0
1087579,{02D3074F-385B-4834-805D-7979CA3FFB70},600985.SH,20091126,CNY,18.85,18.99,19.45,18.03,18.15,-0.7,-3.7135,47031.49,88547.926,26.67,26.87,27.52,25.51,25.68,1.414785,18.8274,??,2016-12-27 11:24:50,0
1090349,{02EC9380-08CE-4847-A7BE-854153EFFC06},600985.SH,20160331,CNY,10.6,10.6,10.6,10.6,10.6,0.0,0.0,0.0,0.0,34.14,34.14,34.14,34.14,34.14,3.220761,10.6,??,2016-12-27 13:06:24,0
1090391,{02ECE3E0-D062-48C5-8510-789CD21E47B2},600985.SH,20081027,CNY,4.78,4.61,4.76,4.31,4.31,-0.47,-9.8326,8487.74,3863.345,6.73,6.49,6.7,6.06,6.06,1.406973,4.5517,??,2016-12-27 11:17:42,0
1090769,{02F065F0-2C02-4DC7-B598-9A1ACD7FF30B},600985.SH,20060227,CNY,4.35,4.35,4.38,4.26,4.3,-0.05,-1.1494,6406.61,2763.387,5.9,5.9,5.94,5.78,5.84,1.357074,4.3133,??,2016-12-27 11:02:19,0
1094435,{0313B40F-506F-4A94-95D1-C32527823988},600985.SH,20130515,CNY,10.94,10.89,10.99,10.85,10.97,0.03,0.2742,6150.83,6712.473,22.81,22.71,22.92,22.63,22.88,2.085334,10.9131,??,2016-12-27 12:00:56,0
1095556,{031DE936-2AFD-4440-9F8C-6776E8FAE22D},600985.SH,20080414,CNY,11.04,10.8,10.9,9.94,9.94,-1.1,-9.9638,17527.12,17992.878,15.37,15.03,15.17,13.84,13.84,1.392111,10.2657,??,2016-12-27 11:14:16,0
1099363,{0341FEBB-2FEB-4BEF-9D32-127D616A8F34},600985.SH,20140414,CNY,11.01,11.01,11.08,10.98,11.06,0.05,0.4541,5660.59,6246.587,23.2,23.2,23.34,23.13,23.3,2.106877,11.0352,??,2016-12-27 12:14:25,0
1101481,{0356417E-7384-4DA3-98AB-1EBB7D95876B},600985.SH,20151214,CNY,12.85,12.66,13.18,12.61,13.17,0.32,2.4903,43939.27,56888.845,41.39,40.77,42.45,40.61,42.42,3.220761,12.9472,??,2016-12-27 12:56:15,0
1105773,{037F2E7E-5841-460A-9CF6-B7D2B7F72C73},600985.SH,20080123,CNY,13.05,13.13,13.65,12.35,13.48,0.43,3.295,30296.98,39968.218,18.17,18.28,19.0,17.19,18.77,1.392111,13.1921,??,2016-12-27 11:12:58,0
1116475,{03DAAFD8-E854-40F5-839F-06AB207594F3},600985.SH,20080314,CNY,17.23,17.19,17.4,16.76,17.33,0.1,0.5804,26607.16,45566.06,23.99,23.93,24.22,23.33,24.13,1.392111,17.1255,??,2016-12-27 11:13:46,0
1120234,{03FE86F9-12B9-46A2-9807-140B8F1DFA10},600985.SH,20100702,CNY,11.18,11.18,11.28,10.63,11.13,-0.05,-0.4472,9563.73,10492.401,19.12,19.12,19.29,18.18,19.03,1.710156,10.971,??,2016-12-27 11:30:23,0
1123260,{040F9B5B-00F0-415E-BD73-5A5D826A9933},600985.SH,20151103,CNY,11.77,11.88,11.97,11.6,11.74,-0.03,-0.2549,33024.82,38838.441,37.91,38.26,38.55,37.36,37.81,3.220761,11.7604,??,2016-12-27 12:52:26,0
1124169,{04186B6B-A41A-4F96-B762-F4B2EDBDA0C6},600985.SH,20130726,CNY,9.39,9.25,9.5,9.25,9.44,0.05,0.5325,6333.71,5935.113,19.58,19.29,19.81,19.29,19.69,2.085334,9.3707,??,2016-12-27 12:03:40,0
1125919,{042989A0-C140-4009-8512-C9A38C5F4321},600985.SH,20101103,CNY,17.75,17.65,18.09,17.46,17.49,-0.26,-1.4648,34367.81,61167.237,30.36,30.18,30.94,29.86,29.91,1.710156,17.7978,??,2016-12-27 11:32:54,0
1127027,{04335CCD-638B-4B98-9C37-00A5166FCE45},600985.SH,20110727,CNY,14.04,13.97,14.44,13.77,14.26,0.22,1.567,18258.25,25870.66,29.03,28.88,29.85,28.47,29.48,2.067372,14.1693,??,2016-12-27 11:40:10,0
1130778,{045705E8-6CAB-4814-A859-7C7C043F4344},600985.SH,20090923,CNY,17.07,17.07,17.2,16.43,16.51,-0.56,-3.2806,25916.98,43417.978,24.15,24.15,24.33,23.24,23.36,1.414785,16.7527,??,2016-12-27 11:23:38,0
1135447,{04834985-3EBE-4582-A73F-F3D24232F225},600985.SH,20060406,CNY,4.72,4.7,4.81,4.63,4.65,-0.07,-1.4831,29876.45,14050.774,6.41,6.38,6.53,6.28,6.31,1.357074,4.703,??,2016-12-27 11:02:53,0
1138597,{04A0AE2B-84F4-42B1-B2A0-1C5E320FFED3},600985.SH,20151102,CNY,12.03,11.7,12.27,11.66,11.77,-0.26,-2.1613,38548.35,46188.286,38.75,37.68,39.52,37.55,37.91,3.220761,11.9819,??,2016-12-27 12:52:29,0
1139737,{04AB5739-2566-440C-BBC5-C348B7538AC0},600985.SH,20070801,CNY,11.59,11.51,11.55,10.45,10.5,-1.09,-9.4047,39135.24,43254.832,16.13,16.02,16.08,14.55,14.62,1.392111,11.0527,??,2016-12-27 11:10:06,0
1141079,{04B8889A-AE77-432E-A315-5991A3B00659},600985.SH,20110216,CNY,15.75,16.0,17.33,16.0,17.33,1.58,10.0317,69511.37,117589.895,26.93,27.36,29.64,27.36,29.64,1.710156,16.9166,??,2016-12-27 11:35:26,0
1141430,{04BBEB4C-3D94-42A1-B128-2D65F70E4071},600985.SH,20121011,CNY,11.72,11.65,11.75,11.53,11.56,-0.16,-1.3652,5489.14,6374.458,24.44,24.29,24.5,24.04,24.11,2.085334,11.6129,??,2016-12-27 11:53:48,0
1142341,{04C44ECA-2C32-4861-A924-323DB6EDD954},600985.SH,20090901,CNY,16.42,15.78,16.5,15.3,15.52,-0.9,-5.4811,54870.95,86939.719,23.23,22.33,23.34,21.65,21.96,1.414785,15.8444,??,2016-12-27 11:23:04,0
1142632,{04C725BD-3E63-41D8-BE76-6590D0D7243E},600985.SH,20080905,CNY,7.25,7.05,7.06,6.53,6.56,-0.69,-9.5172,11026.63,7472.917,10.2,9.92,9.93,9.19,9.23,1.406973,6.7772,??,2016-12-27 11:16:55,0
1143594,{04D07F0A-7B18-4971-9818-4FC279203493},600985.SH,20150120,CNY,15.9,16.18,16.53,15.96,16.5,0.6,3.7736,15790.27,25706.138,33.76,34.35,35.1,33.89,35.03,2.123171,16.2797,??,2016-12-27 12:33:23,0
1148666,{050054BF-B636-4A03-A84D-BA3D8F966C9D},600985.SH,20101104,CNY,17.49,17.58,17.98,17.48,17.86,0.37,2.1155,29453.39,52219.927,29.91,30.06,30.75,29.89,30.54,1.710156,17.7297,??,2016-12-27 11:32:41,0
1149964,{050CB791-52A0-4265-89EC-E0AF9F83699E},600985.SH,20140829,CNY,12.7,12.74,12.8,12.63,12.75,0.05,0.3937,12633.51,16082.269,26.96,27.05,27.18,26.82,27.07,2.123171,12.7299,??,2016-12-27 12:21:33,0
1151552,{051C3627-2DC5-4920-A715-62BC9F41D01C},600985.SH,20051104,CNY,4.82,4.83,4.92,4.8,4.88,0.06,1.2448,3091.0,1502.861,4.91,4.92,5.01,4.89,4.97,1.018824,4.8621,??,2016-12-27 11:00:51,0
1152585,{052591F0-D690-4A61-9CCC-94089A703A0C},600985.SH,20070130,CNY,6.85,6.82,6.98,6.67,6.81,-0.04,-0.5839,39678.51,26983.578,9.46,9.42,9.64,9.21,9.4,1.380653,6.8006,??,2016-12-27 11:07:22,0
1152728,{0526FBB4-8059-45E2-9F4F-9F50E88D029E},600985.SH,20060622,CNY,5.07,5.05,5.1,5.0,5.05,-0.02,-0.3945,9451.85,4760.29,6.88,6.85,6.92,6.79,6.85,1.357074,5.0364,??,2016-12-27 11:04:00,0
1154009,{05334F31-BA8B-45EC-9E8F-E37631E0AD5B},600985.SH,20151215,CNY,13.17,13.19,13.35,13.09,13.33,0.16,1.2149,55610.53,73740.292,42.42,42.48,43.0,42.16,42.93,3.220761,13.2601,??,2016-12-27 12:56:28,0
1156383,{05497FCA-C097-4088-9F30-6822023A16C3},600985.SH,20060908,CNY,5.31,5.26,5.37,5.26,5.32,0.01,0.1883,6720.21,3584.791,7.33,7.26,7.41,7.26,7.35,1.380653,5.3343,??,2016-12-27 11:05:13,0
1157104,{05504F9E-A7B9-44C9-8291-A8A9C3E0B32F},600985.SH,20070910,CNY,14.66,14.23,15.38,14.1,15.3,0.64,4.3656,36111.86,54100.608,20.41,19.81,21.41,19.63,21.3,1.392111,14.9814,??,2016-12-27 11:10:44,0
1161081,{057650DD-3290-44A9-B7EE-251BB0446AEE},600985.SH,20161122,CNY,14.68,14.65,14.97,14.65,14.9,0.22,1.4986,30425.43,45243.113,47.52,47.42,48.46,47.42,48.23,3.237077,14.8702,??,2016-11-22 15:15:56,0
1163887,{0590FD39-D0A1-41B9-B87D-08E944C2B3C1},600985.SH,20121106,CNY,11.65,11.8,12.8,11.72,12.19,0.54,4.6352,33824.09,41916.318,24.29,24.61,26.69,24.44,25.42,2.085334,12.3924,??,2016-12-27 11:54:57,0
1164843,{05997978-BF7C-4C32-8D08-EB7537E03643},600985.SH,20151012,CNY,10.68,10.69,11.21,10.69,11.17,0.49,4.588,55256.45,60817.53,34.4,34.43,36.1,34.43,35.98,3.220761,11.0064,??,2016-12-27 12:50:40,0
1167184,{05AFBC0B-084D-491F-8658-DB54058CE613},600985.SH,20080819,CNY,7.84,7.8,8.18,7.55,8.02,0.18,2.2959,8351.06,6669.463,11.03,10.97,11.51,10.62,11.28,1.406973,7.9864,??,2016-12-27 11:16:34,0
1168555,{05BCEC77-805F-4BAD-80F6-644BB480A5AE},600985.SH,20110118,CNY,15.5,15.6,15.7,15.39,15.61,0.11,0.7097,6570.49,10244.344,26.51,26.68,26.85,26.32,26.7,1.710156,15.5914,??,2016-12-27 11:34:57,0
1174626,{05F5E7A2-DBCD-4ECF-AB37-AE662A1239C6},600985.SH,20050510,CNY,5.1,4.75,4.82,4.59,4.78,-0.32,-6.2745,10641.0,4959.762,5.1,4.75,4.82,4.59,4.78,1.0,4.661,??,2016-12-27 10:58:34,0
1174910,{05F8B33F-A786-455B-9E7E-D4058E534276},600985.SH,20091019,CNY,19.12,19.0,19.38,18.76,19.1,-0.02,-0.1046,50688.2,96608.775,27.05,26.88,27.42,26.54,27.02,1.414785,19.0594,??,2016-12-27 11:23:46,0
1177539,{0611615B-554D-4E85-A1A1-A85D77D1BEC6},600985.SH,20060803,CNY,5.16,5.18,5.27,5.13,5.23,0.07,1.3566,7239.31,3774.433,7.12,7.15,7.28,7.08,7.22,1.380653,5.2138,??,2016-12-27 11:04:38,0
1180887,{06272EC1-645E-44BC-8011-20E53F61EC0A},600985.SH,20080717,CNY,12.18,12.3,12.56,10.96,10.96,-1.22,-10.0164,38580.04,45270.68,16.96,17.12,17.48,15.26,15.26,1.392111,11.7342,??,2016-12-27 11:15:57,0
1181075,{0629337B-A2E0-48AC-B033-546038E32D24},600985.SH,20141125,CNY,17.39,17.39,18.09,17.18,17.72,0.33,1.8976,26201.86,46566.379,36.92,36.92,38.41,36.48,37.62,2.123171,17.7722,??,2016-12-27 12:25:43,0
1187805,{066938B1-047C-4E19-B28E-A6A9BAF15A57},600985.SH,20080128,CNY,13.62,13.6,13.6,12.26,12.26,-1.36,-9.9853,25526.03,32075.405,18.96,18.93,18.93,17.07,17.07,1.392111,12.5658,??,2016-12-27 11:13:03,0
1189587,{0679EAC4-BB40-4D75-A37E-C0BB45E4C4A4},600985.SH,20161130,CNY,14.89,14.89,15.58,14.57,15.53,0.64,4.2982,104214.59,158244.65,48.2,48.2,50.43,47.16,50.27,3.237077,15.1845,??,2016-11-30 15:14:48,0
1190917,{06860E79-4DDB-4786-B24C-E745C4014E73},600985.SH,20091125,CNY,18.5,18.46,18.95,18.0,18.85,0.35,1.8919,33121.71,61512.909,26.17,26.12,26.81,25.47,26.67,1.414785,18.5718,??,2016-12-27 11:25:00,0
1192290,{0693099A-255C-42C2-8460-EF6F7D3BCB0D},600985.SH,20071031,CNY,11.05,11.17,12.16,11.0,12.16,1.11,10.0452,26331.42,31066.588,15.38,15.55,16.93,15.31,16.93,1.392111,11.7983,??,2016-12-27 11:11:27,0
1196842,{06BDA920-D0E9-4778-9B54-12F8F18D09EB},600985.SH,20130425,CNY,10.82,10.84,11.03,10.4,10.96,0.14,1.2939,14018.89,14965.325,22.56,22.61,23.0,21.69,22.86,2.085334,10.6751,??,2016-12-27 12:00:34,0
1197174,{06C0DBFC-89B0-4089-847D-70E0ECB68429},600985.SH,20160201,CNY,9.13,9.14,9.17,8.9,9.14,0.01,0.1095,29931.04,27185.116,29.41,29.44,29.53,28.66,29.44,3.220761,9.0826,??,2016-12-27 13:01:25,0
1198326,{06C1F4EA-96CC-428D-8C80-B189325EF0D1},600985.SH,20120329,CNY,11.47,11.36,11.6,11.3,11.47,0.0,0.0,8027.25,9199.324,23.71,23.49,23.98,23.36,23.71,2.067372,11.4601,??,2016-12-27 11:47:44,0
1198610,{06C4D468-5BB8-4DBF-8C26-31779A7C8FC4},600985.SH,20150505,CNY,23.51,23.25,23.29,21.52,21.75,-1.76,-7.4862,43393.59,97356.956,49.92,49.36,49.45,45.69,46.18,2.123171,22.4358,??,2016-12-27 12:39:09,0
1200040,{06D263AF-34F5-4BAC-91DB-50CB325B0B84},600985.SH,20110324,CNY,18.95,18.76,19.89,18.56,19.23,0.28,1.4776,110277.05,212667.107,32.41,32.08,34.02,31.74,32.89,1.710156,19.2848,??,2016-12-27 11:36:42,0
1201685,{06E1A5BC-B64A-46AE-BDAC-C2CCFCCBFDB8},600985.SH,20050713,CNY,4.46,4.46,4.49,4.32,4.33,-0.13,-2.9148,4154.01,1828.844,4.46,4.46,4.49,4.32,4.33,1.0,4.4026,??,2016-12-27 10:59:26,0
1204318,{06FAB7CF-590F-4F11-BAFD-4EF4BE6DB150},600985.SH,20081124,CNY,6.25,6.3,6.59,6.07,6.09,-0.16,-2.56,53676.55,34220.098,8.79,8.86,9.27,8.54,8.57,1.406973,6.3752,??,2016-12-27 11:18:13,0
1207723,{0708E641-F77B-4378-97C5-A8BD1DE9A5C0},600985.SH,20100115,CNY,21.01,21.18,21.48,20.59,20.77,-0.24,-1.1423,37066.81,77396.814,29.72,29.97,30.39,29.13,29.39,1.414785,20.8804,??,2016-12-27 11:26:23,0
1208607,{07115DC7-C3FC-4DCC-B653-122D3D4A36A4},600985.SH,20071101,CNY,12.16,12.0,12.65,11.73,12.22,0.06,0.4934,22065.93,26817.634,16.93,16.71,17.61,16.33,17.01,1.392111,12.1534,??,2016-12-27 11:11:28,0
1213089,{073B7070-4035-426C-9C36-B551948A42FA},600985.SH,20160427,CNY,11.31,11.33,11.69,11.18,11.36,0.05,0.4421,103130.66,118153.543,36.43,36.49,37.65,36.01,36.59,3.220761,11.4567,??,2016-12-27 13:09:26,0
